,4063.T,6098.T,6861.T,6758.T,7203.T,8035.T,8306.T,9432.T,9433.T,9984.T,4519.T,4661.T,6367.T,6501.T,6594.T,6902.T,7741.T,7974.T,9983.T,^N225,hm_buy,whatbuy,position,market value,book value,ticker(0),quantity(0),price(0),ticker(1),quantity(1),price(1),ticker(2),quantity(2),price(2)
2017-01-04,0.0,0.0,0.0,0.0,0.0,0.8051820975179435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8847411204559692,0.8847411204559692,^N225,10000000.0,10000000.0,10000000.0,4063.T,0.0,0.0,4063.T,0.0,0.0,^N225,0.0,0.0
2017-01-05,0.0,0.8436487895364031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8436487895364031,6098.T,9000422.0,10014018.627807617,10000000.828065362,4063.T,0.0,0.0,^N225,0.0,0.0,6098.T,675.0,1480.8575230597967
2017-01-06,0.0,0.8482929263462178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8482929263462178,6098.T,8001606.0,10035451.134643555,10000001.636226458,^N225,0.0,0.0,6098.T,675.0,1480.8575230597967,6098.T,668.0,1495.2347427561315
2017-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,7003726.0,9992273.758789062,10000002.371054111,6098.T,675.0,1480.8575230597967,6098.T,668.0,1495.2347427561315,4063.T,114.0,8753.339779189937
2017-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,7998880.381,10001009.534808595,9995577.923988748,6098.T,668.0,1495.2347427561315,4063.T,114.0,8753.339779189937,4063.T,0.0,0.0
2017-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9011306.2435,10009504.159515625,10009186.978327652,4063.T,114.0,8753.339779189937,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,10005066.3355,10005066.3355,10005066.3355,4063.T,0.0,0.0,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,10005066.3355,10005066.3355,10005066.3355,4063.T,0.0,0.0,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,10005066.3355,10005066.3355,10005066.3355,4063.T,0.0,0.0,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,10005066.3355,10005066.3355,10005066.3355,4063.T,0.0,0.0,4063.T,0.0,0.0,4063.T,0.0,0.0
