,4063.T,6098.T,6861.T,6758.T,7203.T,8035.T,8306.T,9432.T,9433.T,9984.T,4519.T,4661.T,6367.T,6501.T,6594.T,6902.T,7741.T,7974.T,9983.T,^N225,hm_buy,whatbuy,position,market value,book value,ticker(0),quantity(0),price(0),ticker(1),quantity(1),price(1),ticker(2),quantity(2),price(2)
2017-01-04,0.0,0.0,0.0,0.0,0.0,0.8395701941401505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8395701941401505,8035.T,10000000.0,10000000.0,10000000.0,4063.T,0.0,0.0,4063.T,0.0,0.0,8035.T,0.0,0.0
2017-01-05,0.0,0.9638629456385222,0.0,0.0,0.8031361776662507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9638629456385222,6098.T,9000422.0,10014018.627807617,10000000.828065362,4063.T,0.0,0.0,8035.T,0.0,0.0,6098.T,675.0,1480.8575230597967
2017-01-06,0.0,0.9648930183395936,0.0,0.0,0.9220772317752072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978303180301676,0.0,0.0,0.0,0.0,0.978303180301676,6902.T,8001741.0,10026170.170776367,10000001.258065408,8035.T,0.0,0.0,6098.T,675.0,1480.8575230597967,6902.T,221.0,4518.920497737764
2017-01-10,0.0,0.0,0.0,0.0,0.8938963995297933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9388738679220636,0.0,0.0,0.0,0.0,0.9388738679220636,6902.T,7004627.0,9984148.631835938,10000002.224858794,6098.T,675.0,1480.8575230597967,6902.T,221.0,4518.920497737764,6902.T,221.0,4511.832428929351
2017-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,7006976.181,9989283.791351562,9995577.738931205,6902.T,221.0,4518.920497737764,6902.T,221.0,4511.832428929351,4063.T,114.0,8708.817202962928
2017-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,7993154.9995,9978285.284167968,9983075.12743116,6902.T,221.0,4511.832428929351,4063.T,114.0,8708.817202962928,4063.T,0.0,0.0
2017-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,8974659.668,9976241.17971875,9967464.829137774,4063.T,114.0,8708.817202962928,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9965685.679499999,9965685.679499999,9965685.679499999,4063.T,0.0,0.0,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9965685.679499999,9965685.679499999,9965685.679499999,4063.T,0.0,0.0,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8224552332869682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8224552332869682,4661.T,9965685.679499999,9965685.679499999,9965685.679499999,4063.T,0.0,0.0,4063.T,0.0,0.0,4661.T,0.0,0.0
