,4063.T,6098.T,6861.T,6758.T,7203.T,8035.T,8306.T,9432.T,9433.T,9984.T,4519.T,4661.T,6367.T,6501.T,6594.T,6902.T,7741.T,7974.T,9983.T,^N225,hm_buy,whatbuy,position,market value,book value,ticker(0),quantity(0),price(0),ticker(1),quantity(1),price(1),ticker(2),quantity(2),price(2)
2017-01-04,0.0,0.0,0.8576315901530545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8212498524174112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8576315901530545,6861.T,10000000.0,10000000.0,10000000.0,4063.T,0.0,0.0,4063.T,0.0,0.0,6861.T,0.0,0.0
2017-01-05,0.0,0.9603582888745404,0.8073732739798161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9603582888745404,6098.T,9000422.0,10014018.627807617,10000000.828065362,4063.T,0.0,0.0,6861.T,0.0,0.0,6098.T,675.0,1480.8575230597967
2017-01-06,0.0,0.9129733739123044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8395056508592948,0.0,0.0,0.0,0.0,0.9129733739123044,6098.T,8001606.0,10035451.134643555,10000001.636226458,6861.T,0.0,0.0,6098.T,675.0,1480.8575230597967,6098.T,668.0,1495.2347427561315
2017-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8357545334758757,0.0,0.0,0.0,0.0,0.8357545334758757,6902.T,7004492.0,9992892.631835938,10000002.603019845,6098.T,675.0,1480.8575230597967,6098.T,668.0,1495.2347427561315,6902.T,221.0,4511.832428929351
2017-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,7006841.181,10000602.190765625,9995578.117092256,6098.T,668.0,1495.2347427561315,6902.T,221.0,4511.832428929351,4063.T,114.0,8708.817202962928
2017-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,8019266.8434999995,10004397.128167968,10009186.97143116,6902.T,221.0,4511.832428929351,4063.T,114.0,8708.817202962928,4063.T,0.0,0.0
2017-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9000771.512,10002353.02371875,9993576.673137775,4063.T,114.0,8708.817202962928,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9991797.5235,9991797.5235,9991797.5235,4063.T,0.0,0.0,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9991797.5235,9991797.5235,9991797.5235,4063.T,0.0,0.0,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8169824533147786,0.0,0.0,0.0,0.0,0.0,0.8191587857969059,0.0,0.0,0.8191587857969059,7974.T,9991797.5235,9991797.5235,9991797.5235,4063.T,0.0,0.0,4063.T,0.0,0.0,7974.T,0.0,0.0
2017-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,8996188.5235,9986444.6719375,9991798.52094132,4063.T,0.0,0.0,7974.T,0.0,0.0,4063.T,111.0,8969.459436408297
