,4063.T,6098.T,6861.T,6758.T,7203.T,8035.T,8306.T,9432.T,9433.T,9984.T,4519.T,4661.T,6367.T,6501.T,6594.T,6902.T,7741.T,7974.T,9983.T,^N225,hm_buy,whatbuy,position,market value,book value,ticker(0),quantity(0),price(0),ticker(1),quantity(1),price(1),ticker(2),quantity(2),price(2)
2017-01-04,0.0,0.0,0.0,0.0,0.0,0.8958204472647253,0.0,0.0,0.0,0.0,0.8910230909948088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9692100284752928,0.9692100284752928,^N225,10000000.0,10000000.0,10000000.0,4063.T,0.0,0.0,4063.T,0.0,0.0,^N225,0.0,0.0
2017-01-05,0.0,0.8993836879126369,0.0,0.0,0.0,0.8181591558970026,0.0,0.0,0.0,0.0,0.8225187411508064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8993836879126369,6098.T,9000422.0,10014018.627807617,10000000.828065362,4063.T,0.0,0.0,^N225,0.0,0.0,6098.T,675.0,1480.8575230597967
2017-01-06,0.0,0.8859655123351063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8080000193367805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8859655123351063,6098.T,8001606.0,10035451.134643555,10000001.636226458,^N225,0.0,0.0,6098.T,675.0,1480.8575230597967,6098.T,668.0,1495.2347427561315
2017-01-10,0.0,0.0,0.0,0.0,0.0,0.8007725980499155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8007725980499155,8035.T,7009745.0,10009550.643554688,10000001.71861761,6098.T,675.0,1480.8575230597967,6098.T,668.0,1495.2347427561315,8035.T,104.0,9537.125792222612
2017-01-11,0.0,0.8444051662135188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8444051662135188,6098.T,7005725.381,10021738.873919923,9995577.912647858,6098.T,668.0,1495.2347427561315,8035.T,104.0,9537.125792222612,6098.T,674.0,1482.4549571151492
2017-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8694226442041373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8755814186713302,0.8755814186713302,^N225,7033842.2435,10049467.560946561,10009187.628936762,8035.T,104.0,9537.125792222612,6098.T,674.0,1482.4549571151492,^N225,51.0,19300.18945
2017-01-13,0.0,0.8130839007661416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8003232688405869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8350755236454525,0.8350755236454525,^N225,7035641.922499999,10051553.843964454,10016224.70194561,6098.T,674.0,1482.4549571151492,^N225,51.0,19300.18945,^N225,52.0,19174.9707
2017-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,7062797.646,10029708.682658749,10040711.872839902,^N225,51.0,19300.18945,^N225,52.0,19174.9707,4063.T,114.0,8741.281477981602
2017-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8322267205730014,0.8322267205730014,^N225,8028418.3604999995,9994345.743475,10022022.925389903,^N225,52.0,19174.9707,4063.T,114.0,8741.281477981602,^N225,0.0,0.0
2017-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8932321187522084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8932321187522084,4519.T,7999012.727499999,10008947.377158202,9994767.229292555,4063.T,114.0,8741.281477981602,^N225,0.0,0.0,4519.T,930.0,1074.460659465219
2017-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8522080062248766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9929013140062932,0.9929013140062932,^N225,8023600.873,10019014.849318359,10015156.450462654,^N225,0.0,0.0,4519.T,930.0,1074.460659465219,^N225,52.0,19082.83008
2017-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8380987893681201,0.0,0.0,0.0,0.0,0.8331081993004511,0.0,0.0,0.0,0.915900096021212,0.915900096021212,^N225,7032525.873,10025055.919776719,10015157.270742653,4519.T,930.0,1074.460659465219,^N225,52.0,19082.83008,^N225,52.0,19059.15039
2017-01-23,0.0,0.8288579711157563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8927620262130813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8927620262130813,4519.T,7018559.4969999995,9976249.42725664,10000893.93190621,^N225,52.0,19082.83008,^N225,52.0,19059.15039,4519.T,938.0,1064.9802243776242
2017-01-24,0.0,0.8452470415257561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8913955921933009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9283904407137668,0.9283904407137668,^N225,6994360.714,9952712.00480039,9981711.240506211,^N225,52.0,19059.15039,4519.T,938.0,1064.9802243776242,^N225,53.0,18817.41992
2017-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856913943206152,0.856913943206152,^N225,6988901.6219999995,9978515.66521289,9977920.312666211,4519.T,938.0,1064.9802243776242,^N225,53.0,18817.41992,^N225,52.0,19091.23047
2017-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85392537500224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925839556912592,0.9925839556912592,^N225,6989747.4485,10016520.386780001,9962108.85462,^N225,53.0,18817.41992,^N225,52.0,19091.23047,^N225,51.0,19260.66992
2017-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9028139366359004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8777838458882978,0.9028139366359004,4519.T,7015994.745,10017304.421937577,9990151.975377992,^N225,52.0,19091.23047,^N225,51.0,19260.66992,4519.T,934.0,1069.7206424175502
2017-01-30,0.0,0.8371740569678189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9064259713903275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8684864910781838,0.9064259713903275,4519.T,7017764.5565,9992885.745008437,9999175.209908694,^N225,51.0,19260.66992,4519.T,934.0,1069.7206424175502,4519.T,946.0,1057.0797119140623
