,4063.T,6098.T,6861.T,6758.T,7203.T,8035.T,8306.T,9432.T,9433.T,9984.T,4519.T,4661.T,6367.T,6501.T,6594.T,6902.T,7741.T,7974.T,9983.T,^N225,hm_buy,whatbuy,position,market value,book value,ticker(0),quantity(0),price(0),ticker(1),quantity(1),price(1),ticker(2),quantity(2),price(2)
2017/1/4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,10000000,10000000,10000000,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/1/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,10000000,10000000,10000000,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/1/6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,10000000,10000000,10000000,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/1/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,10000000,10000000,10000000,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/1/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,10000000,10000000,10000000,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/1/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,10000000,10000000,10000000,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/1/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,10000000,10000000,10000000,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/1/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,10000000,10000000,10000000,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/1/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,10000000,10000000,10000000,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/1/18,0,0,0,0,0,0,0,0,0,0,0,0.853140745,0,0,0,0,0,0,0,0,0.853140745,4661.T,10000000,10000000,10000000,4063.T,0,0,4063.T,0,0,4661.T,0,0
2017/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9004391,9994647.148,10000001,4063.T,0,0,4661.T,0,0,4063.T,111,8969.459436
2017/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851448035,0,0,0,0,0.851448035,6902.T,9004391,9998456.595,10000001,4661.T,0,0,4063.T,111,8969.459436,6902.T,0,0
2017/1/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,8006668,9993826.444,10000001.07,4063.T,111,8969.459436,6902.T,0,0,4063.T,112,8908.241748
2017/1/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,8990351.818,9991191.584,9988074.894,6902.T,0,0,4063.T,112,8908.241748,4063.T,0,0
2017/1/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,8990351.818,10006982.05,9988074.894,4063.T,112,8908.241748,4063.T,0,0,4063.T,0,0
2017/1/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,10021434.5,10021434.5,10021434.5,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/1/27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852171488,0,0,0,0,0.852171488,6902.T,10021434.5,10021434.5,10021434.5,4063.T,0,0,4063.T,0,0,6902.T,0,0
2017/1/30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9026121.501,10025107.88,10021434.76,4063.T,0,0,6902.T,0,0,4063.T,110,9048.302344
2017/1/31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873993739,0,0,0,0,0.873993739,6902.T,9026121.501,10020618.29,10021434.76,6902.T,0,0,4063.T,110,9048.302344,6902.T,0,0
2017/2/1,0,0,0,0,0,0,0,0,0,0,0,0.870953908,0,0,0,0,0,0,0,0,0.870953908,4661.T,8027294.5,10032470.16,10021435.76,4063.T,110,9048.302344,6902.T,0,0,4661.T,165,6053.503016
2017/2/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,8021796.023,10013526.52,10020528.77,6902.T,0,0,4661.T,165,6053.503016,4063.T,110,9090.04322
2017/2/3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,8021796.023,10019500.68,10020528.77,4661.T,165,6053.503016,4063.T,110,9090.04322,4063.T,0,0
2017/2/6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9028382.181,10006860.33,10028286.94,4063.T,110,9090.04322,4063.T,0,0,4063.T,0,0
2017/2/7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9991332.664,9991332.664,9991332.664,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/2/8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9991332.664,9991332.664,9991332.664,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/2/9,0,0,0,0,0,0,0,0,0,0,0,0.858110642,0,0,0,0,0,0,0,0,0.858110642,4661.T,9991332.664,9991332.664,9991332.664,4063.T,0,0,4063.T,0,0,4661.T,0,0
2017/2/10,0,0,0,0,0,0,0,0,0,0,0,0.878787771,0,0,0,0,0,0,0,0,0.878787771,4661.T,8992744.664,9999408.695,9991333.418,4063.T,0,0,4661.T,0,0,4661.T,164,6088.955819
2017/2/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,7996875.664,10003672.91,9991334.046,4661.T,0,0,4661.T,164,6088.955819,4063.T,109,9136.418605
2017/2/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,7996875.664,9978479.857,9991334.046,4661.T,164,6088.955819,4063.T,109,9136.418605,4063.T,0,0
2017/2/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9010370.613,9992894.804,10006240.24,4063.T,109,9136.418605,4063.T,0,0,4063.T,0,0
2017/2/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9987491.726,9987491.726,9987491.726,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/2/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9987491.726,9987491.726,9987491.726,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9987491.726,9987491.726,9987491.726,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/2/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9987491.726,9987491.726,9987491.726,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/2/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9987491.726,9987491.726,9987491.726,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/2/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9987491.726,9987491.726,9987491.726,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/2/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9987491.726,9987491.726,9987491.726,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/2/27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9987491.726,9987491.726,9987491.726,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/2/28,0,0,0,0,0,0,0,0.850566547,0,0,0,0,0,0,0,0,0,0,0,0,0.850566547,9432.T,9987491.726,9987491.726,9987491.726,4063.T,0,0,4063.T,0,0,9432.T,0,0
2017/3/1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,8993093.726,10016372.87,9987492.501,4063.T,0,0,9432.T,0,0,4063.T,112,8878.560491
2017/3/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,8993093.726,10020839.85,9987492.501,9432.T,0,0,4063.T,112,8878.560491,4063.T,0,0
2017/3/3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,8993093.726,10010970.62,9987492.501,4063.T,112,8878.560491,4063.T,0,0,4063.T,0,0
2017/3/6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9997933.543,9997933.543,9997933.543,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/3/7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9997933.543,9997933.543,9997933.543,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/3/8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9997933.543,9997933.543,9997933.543,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/3/9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9997933.543,9997933.543,9997933.543,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/3/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9997933.543,9997933.543,9997933.543,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/3/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9997933.543,9997933.543,9997933.543,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/3/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9997933.543,9997933.543,9997933.543,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/3/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9997933.543,9997933.543,9997933.543,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/3/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9997933.543,9997933.543,9997933.543,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/3/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9997933.543,9997933.543,9997933.543,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/3/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,9997933.543,9997933.543,9997933.543,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/3/22,0,0,0,0,0,0,0,0,0,0,0,0.860329788,0,0,0,0,0,0,0,0,0.860329788,4661.T,9997933.543,9997933.543,9997933.543,4063.T,0,0,4063.T,0,0,4661.T,0,0
2017/3/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,8998678.543,10002586.48,9997933.861,4063.T,0,0,4661.T,0,0,4063.T,114,8765.397528
2017/3/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,8998678.543,10017496.1,9997933.861,4661.T,0,0,4063.T,114,8765.397528,4063.T,0,0
2017/3/27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,8998678.543,10009459.65,9997933.861,4063.T,114,8765.397528,4063.T,0,0,4063.T,0,0
2017/3/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,10013681.15,10013681.15,10013681.15,4063.T,0,0,4063.T,0,0,4063.T,0,0
2017/3/29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063.T,10013681.15,10013681.15,10013681.15,4063.T,0,0,4063.T,0,0,4063.T,0,0
