,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-12-31,22670000000.0,-22744000000.0,-930047000000.0,648803000000.0,896521000000.0,37686000000.0,268521000000.0,-76304000000.0,76194000000.0,-3000000.0,434000000.0,109286000000.0,77965000000.0,-5422000000.0,-11674000000.0,70713000000.0,14879000000.0,-9126000000.0,-953000000.0,-64500000000.0
2019-12-31,4813000000.0,-21898000000.0,-48156000000.0,7645000000.0,-18546000000.0,-38542000000.0,268521000000.0,73088000000.0,8899000000.0,-9000000.0,-2388000000.0,78554000000.0,37802000000.0,-9371000000.0,-21861000000.0,-21585000000.0,33489000000.0,-4321000000.0,-8595000000.0,-40708000000.0
2018-12-31,3310000000.0,20397000000.0,-49338000000.0,-57860000000.0,-61061000000.0,4206000000.0,26104000000.0,111503000000.0,36001000000.0,-10016000000.0,-3231000000.0,149785000000.0,39440000000.0,-9690000000.0,-10084000000.0,-40469000000.0,-29583000000.0,-9205000000.0,10285000000.0,-41269000000.0
2017-12-31,27137000000.0,10172000000.0,-29914000000.0,-12564000000.0,-18370000000.0,-5764000000.0,26104000000.0,33470000000.0,20648000000.0,-10016000000.0,953000000.0,67284000000.0,38442000000.0,-3146000000.0,-4277000000.0,-12005000000.0,-23253000000.0,-1529000000.0,13076000000.0,-38872000000.0
