,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-03-31,1057000000.0,4477000000.0,-89331000000.0,54657000000.0,48310000000.0,-7162000000.0,2999000000.0,11155000000.0,-4000000.0,-116000000.0,52293000000.0,59058000000.0,-7923000000.0,-6194000000.0,391000000.0,-6072000000.0,-149000000.0,-3587000000.0,-82672000000.0
2020-03-31,416000000.0,-3417000000.0,-99946000000.0,12854000000.0,6318000000.0,7676000000.0,18092000000.0,13607000000.0,-196000000.0,-77000000.0,107313000000.0,64687000000.0,-14636000000.0,-6194000000.0,6332000000.0,1351000000.0,-146000000.0,4504000000.0,-85809000000.0
2019-03-31,5052000000.0,1819000000.0,-82400000000.0,20888000000.0,14541000000.0,-24049000000.0,16995000000.0,-11538000000.0,-12000000.0,6000000.0,54507000000.0,67710000000.0,-5026000000.0,-6194000000.0,-5369000000.0,-8380000000.0,-141000000.0,-2369000000.0,-82645000000.0
2018-03-31,-3956000000.0,5722000000.0,-81955000000.0,-24366000000.0,-31757000000.0,21071000000.0,19675000000.0,9700000000.0,-13000000.0,-99000000.0,123512000000.0,71150000000.0,2058000000.0,-7227000000.0,-2253000000.0,-3447000000.0,-151000000.0,3237000000.0,-80507000000.0
