,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-11-30,-1399000000.0,-3259000000.0,-17133000000.0,14692000000.0,9658000000.0,590000000.0,395000000.0,5639000000.0,9595000000.0,-1000000.0,-88000000.0,17038000000.0,11173000000.0,-656000000.0,-3439000000.0,1822000000.0,2832000000.0,-1989000000.0,-5016000000.0,-9895000000.0
2019-11-30,-379000000.0,568000000.0,-20314000000.0,11259000000.0,3465000000.0,-122000000.0,54000000.0,13686000000.0,2158000000.0,-1899000000.0,-690000000.0,19261000000.0,10057000000.0,-1431000000.0,-4709000000.0,-6319000000.0,1902000000.0,-1240000000.0,-6670000000.0,-17139000000.0
2018-11-30,-1473000000.0,1361000000.0,-13351000000.0,305000000.0,-4723000000.0,-715000000.0,54000000.0,14710000000.0,1945000000.0,-4000000.0,-333000000.0,20125000000.0,9577000000.0,-95000000.0,-4581000000.0,-3854000000.0,-1494000000.0,-443000000.0,-7317000000.0,-11464000000.0
2017-11-30,3176000000.0,331000000.0,-7566000000.0,-6132000000.0,-11137000000.0,586000000.0,54000000.0,13993000000.0,3042000000.0,-5000000.0,540000000.0,20820000000.0,9429000000.0,-396000000.0,-4411000000.0,-1147000000.0,-1690000000.0,-589000000.0,-7775000000.0,-9494000000.0
