,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-12-31,16910000000.0,-1106000000.0,-115981000000.0,100235000000.0,-52474000000.0,-392000000.0,71935000000.0,-4004000000.0,-76811000000.0,-388000000.0,164839000000.0,76142000000.0,-2338000000.0,-55326000000.0,-6081000000.0,3781000000.0,-20572000000.0,14593000000.0,-93026000000.0
2019-12-31,-100906000000.0,-8039000000.0,-175619000000.0,102019000000.0,-9997000000.0,-5021000000.0,59642000000.0,-7431000000.0,-23270000000.0,-641000000.0,178826000000.0,74482000000.0,-771000000.0,-51366000000.0,-17248000000.0,6182000000.0,-37380000000.0,62568000000.0,-96397000000.0
2018-12-31,96838000000.0,5262000000.0,47389000000.0,-68444000000.0,-226699000000.0,6944000000.0,164202000000.0,11115000000.0,-100061000000.0,-7626000000.0,198051000000.0,67946000000.0,1510000000.0,-44823000000.0,-16124000000.0,-15154000000.0,-13371000000.0,-15025000000.0,-87885000000.0
2017-12-31,-7447000000.0,-3342000000.0,63214000000.0,-147287000000.0,-182163000000.0,27884000000.0,241991000000.0,95489000000.0,-89000000.0,-7272000000.0,221710000000.0,68942000000.0,64702000000.0,-36959000000.0,-879000000.0,5432000000.0,2172000000.0,-118318000000.0,-88828000000.0
