,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,-6214000000.0,-11445000000.0,-22045000000.0,-27463000000.0,-37403000000.0,-524000000.0,18477000000.0,-19612000000.0,-157000000.0,-488000000.0,40324000000.0,20278000000.0,-264000000.0,-7488000000.0,2887000000.0,10840000000.0,-2295000000.0,-16202000000.0,-12803000000.0
2019-03-31,7961000000.0,-90000000.0,-17461000000.0,-9934000000.0,-6964000000.0,8276000000.0,17405000000.0,9035000000.0,-9000000.0,-2171000000.0,35632000000.0,18697000000.0,-2886000000.0,-7617000000.0,-6783000000.0,-2408000000.0,10596000000.0,-15726000000.0,-21210000000.0
2018-03-31,-890000000.0,11691000000.0,-33756000000.0,16734000000.0,8059000000.0,-2298000000.0,17701000000.0,8857000000.0,-175000000.0,1044000000.0,33509000000.0,16863000000.0,-3738000000.0,-6326000000.0,-4003000000.0,-9802000000.0,-2174000000.0,-13200000000.0,-15486000000.0
2017-03-31,-6068000000.0,-1027000000.0,-97020000000.0,92342000000.0,60264000000.0,1025000000.0,24168000000.0,-8546000000.0,-20011000000.0,-936000000.0,29146000000.0,11653000000.0,-173000000.0,-5379000000.0,-4198000000.0,-1381000000.0,-6688000000.0,-17393000000.0,-12310000000.0
