,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-03-31,16000000.0,-533000000.0,-19276000000.0,-17160000000.0,-22530000000.0,2192000000.0,1303000000.0,24534000000.0,2131000000.0,-40000000.0,623000000.0,43314000000.0,17003000000.0,-107000000.0,-4861000000.0,2283000000.0,-2124000000.0,-1772000000.0,-41000000.0,-23800000000.0
2020-03-31,119000000.0,-4385000000.0,-20548000000.0,-13050000000.0,-18348000000.0,1387000000.0,1303000000.0,19937000000.0,12926000000.0,-40000000.0,-540000000.0,52364000000.0,16122000000.0,-1232000000.0,-4164000000.0,-1268000000.0,7343000000.0,-1134000000.0,5248000000.0,-19706000000.0
2019-03-31,210000000.0,-1090000000.0,-16174000000.0,-16552000000.0,-21104000000.0,-6050000000.0,1303000000.0,34279000000.0,1184000000.0,-308000000.0,-49000000.0,38531000000.0,15093000000.0,-632000000.0,-3122000000.0,-4071000000.0,928000000.0,-1122000000.0,-4296000000.0,-16765000000.0
2018-03-31,-3410000000.0,11344000000.0,-12665000000.0,-76276000000.0,-101209000000.0,6318000000.0,78000000.0,19698000000.0,-52012000000.0,-21650000000.0,-23000000.0,61885000000.0,13985000000.0,-936000000.0,-1454000000.0,-6463000000.0,-5857000000.0,-1907000000.0,9663000000.0,-15526000000.0
