,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2020-03-31,580000000.0,-1563000000.0,-4172000000.0,-1319000000.0,-18767000000.0,-25000000.0,19793000000.0,6609000000.0,-9923000000.0,-262000000.0,29811000000.0,4461000000.0,-126000000.0,-6887000000.0,-427000000.0,8556000000.0,-638000000.0,-9325000000.0,-3781000000.0,
2019-03-31,2578000000.0,-1006000000.0,-4075000000.0,-335000000.0,-12024000000.0,-2816000000.0,18951000000.0,-506000000.0,-5003000000.0,-518000000.0,16111000000.0,4167000000.0,-63000000.0,-6354000000.0,-1395000000.0,-3018000000.0,-332000000.0,1228000000.0,-5706000000.0,
2018-03-31,2936000000.0,763000000.0,-48000000.0,-886000000.0,-10852000000.0,-1011000000.0,17890000000.0,8803000000.0,-6973000000.0,222000000.0,19481000000.0,4183000000.0,3882000000.0,-5943000000.0,-1569000000.0,-2680000000.0,-1020000000.0,1905000000.0,-5795000000.0,3970000000.0
2017-03-31,-5782000000.0,-4236000000.0,-9060000000.0,-940000000.0,-6441000000.0,2223000000.0,13153000000.0,3889000000.0,-1000000.0,-557000000.0,19949000000.0,4151000000.0,311000000.0,-5160000000.0,1496000000.0,1546000000.0,-340000000.0,-3860000000.0,-2682000000.0,3970000000.0
