,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,-1912000000.0,-1085000000.0,-35188000000.0,-15490000000.0,-25753000000.0,-1061000000.0,4000000.0,11978000000.0,-28312000000.0,-2497000000.0,-1399000000.0,33575000000.0,23758000000.0,-2039000000.0,-2803000000.0,-309000000.0,309000000.0,-4967000000.0,-3687000000.0,-23980000000.0
2019-03-31,-1845000000.0,-504000000.0,-52143000000.0,59120000000.0,50300000000.0,374000000.0,4000000.0,9924000000.0,31097000000.0,-2000000000.0,-271000000.0,33129000000.0,21730000000.0,-2111000000.0,-2627000000.0,-4565000000.0,-210000000.0,-4193000000.0,-2166000000.0,-21570000000.0
2018-03-31,543000000.0,153000000.0,-24663000000.0,-6000000.0,-9073000000.0,6427000000.0,4000000.0,8001000000.0,3867000000.0,-3999000000.0,15000000.0,37162000000.0,20361000000.0,-2576000000.0,-2666000000.0,2105000000.0,-1715000000.0,-2402000000.0,-4616000000.0,-22934000000.0
2017-03-31,-1334000000.0,1661000000.0,-26193000000.0,-3087000000.0,-9403000000.0,4270000000.0,4000000.0,8443000000.0,1348000000.0,-2000000000.0,-160000000.0,37049000000.0,20153000000.0,-1230000000.0,-2082000000.0,-431000000.0,-987000000.0,-2234000000.0,-2914000000.0,-19965000000.0
