,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-03-31,-2330000000.0,6741000000.0,-40972000000.0,-1049000000.0,-6764000000.0,-953000000.0,8592000000.0,16564000000.0,-29000000.0,-95000000.0,64397000000.0,37463000000.0,-4362000000.0,-5807000000.0,5553000000.0,6727000000.0,121000000.0,-4465000000.0,-34305000000.0
2020-03-31,48000000.0,2777000000.0,-42949000000.0,-2002000000.0,-10730000000.0,5520000000.0,16266000000.0,14718000000.0,-3012000000.0,22000000.0,68376000000.0,37557000000.0,-3262000000.0,-5830000000.0,1140000000.0,1354000000.0,114000000.0,-3365000000.0,-33566000000.0
2019-03-31,-2690000000.0,-271000000.0,-40011000000.0,14757000000.0,8834000000.0,-3189000000.0,14820000000.0,1383000000.0,-17000000.0,-54000000.0,32615000000.0,36075000000.0,-3001000000.0,-5847000000.0,-5649000000.0,-8959000000.0,-59000000.0,-6456000000.0,-34610000000.0
2018-03-31,-2074000000.0,-1202000000.0,-43345000000.0,-3857000000.0,-12240000000.0,6010000000.0,18022000000.0,1379000000.0,-3021000000.0,-82000000.0,57047000000.0,35973000000.0,-1838000000.0,-5334000000.0,-1292000000.0,-3100000000.0,-28000000.0,-4939000000.0,-39629000000.0
