,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-03-31,25905000000.0,20823000000.0,2191000000.0,4479000000.0,-1096000000.0,-3636000000.0,-42285000000.0,56986000000.0,-5000000.0,3305000000.0,52586000000.0,50407000000.0,592000000.0,-5558000000.0,10960000000.0,-4823000000.0,-12000000.0,21140000000.0,-29129000000.0
2020-03-31,56000000.0,-28613000000.0,-56418000000.0,-30793000000.0,-45735000000.0,6984000000.0,-37648000000.0,1255000000.0,-4000000.0,-2550000000.0,105958000000.0,55180000000.0,-947000000.0,-12827000000.0,31460000000.0,33673000000.0,-2111000000.0,46812000000.0,-59520000000.0
2019-03-31,1215000000.0,-18977000000.0,-96247000000.0,29176000000.0,14838000000.0,6969000000.0,31370000000.0,-13814000000.0,-3000000.0,1013000000.0,66582000000.0,50901000000.0,1778000000.0,-12827000000.0,-20378000000.0,18294000000.0,-1508000000.0,-1470000000.0,-98414000000.0
2018-03-31,813000000.0,26209000000.0,-75080000000.0,-29355000000.0,-47562000000.0,-4945000000.0,42210000000.0,-84499000000.0,-7000000.0,-990000000.0,39133000000.0,46138000000.0,-439000000.0,-11117000000.0,-37829000000.0,-33542000000.0,-7083000000.0,1027000000.0,-76265000000.0
