,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-08-31,-5212000000.0,18600000000.0,-75981000000.0,-132086000000.0,-183268000000.0,-25105000000.0,90357000000.0,7011000000.0,1393000000.0,264868000000.0,163872000000.0,-3261000000.0,-48995000000.0,-2665000000.0,-4164000000.0,-2187000000.0,9982000000.0,-46500000000.0
2019-08-31,-11367000000.0,-16426000000.0,-78756000000.0,-45454000000.0,-102429000000.0,41532000000.0,162578000000.0,86822000000.0,-32496000000.0,300505000000.0,38993000000.0,-1645000000.0,-48975000000.0,38145000000.0,-6302000000.0,-8000000000.0,32502000000.0,-41567000000.0
2018-08-31,-4305000000.0,9758000000.0,-57180000000.0,240264000000.0,198217000000.0,135633000000.0,154811000000.0,315895000000.0,-1545000000.0,176403000000.0,38328000000.0,-4381000000.0,-38244000000.0,-179469000000.0,-2852000000.0,-3803000000.0,13467000000.0,-31962000000.0
2017-08-31,168337000000.0,9949000000.0,122790000000.0,-12190000000.0,-50836000000.0,6119000000.0,119280000000.0,298371000000.0,14248000000.0,212168000000.0,33789000000.0,319000000.0,-34671000000.0,-5955000000.0,-1442000000.0,-3975000000.0,44529000000.0,-33600000000.0
