,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-12-31,184163000000.0,-143110000000.0,137013000000.0,-15318000000.0,-96622000000.0,43466000000.0,-159596000000.0,116637000000.0,-10004000000.0,-12067000000.0,88313000000.0,85968000000.0,-617000000.0,-26508000000.0,-2815000000.0,135807000000.0,-44792000000.0,110130000000.0,-21474000000.0
2019-12-31,3413000000.0,47374000000.0,-76051000000.0,80514000000.0,-7803000000.0,34162000000.0,-80893000000.0,-2612000000.0,-20008000000.0,1490000000.0,79957000000.0,89967000000.0,-809000000.0,-26075000000.0,8418000000.0,-57844000000.0,-42234000000.0,649000000.0,-32244000000.0
2018-12-31,21425000000.0,14161000000.0,-61382000000.0,99316000000.0,57522000000.0,25604000000.0,90316000000.0,110907000000.0,-12000000.0,-18281000000.0,133049000000.0,59739000000.0,-930000000.0,-25370000000.0,-6028000000.0,-13409000000.0,-16412000000.0,-95769000000.0,-31631000000.0
2017-12-31,-8231000000.0,111943000000.0,-85531000000.0,55652000000.0,1226000000.0,-17753000000.0,105478000000.0,63349000000.0,-20014000000.0,6097000000.0,141557000000.0,55587000000.0,-740000000.0,-25516000000.0,-2158000000.0,-93833000000.0,-8896000000.0,-61891000000.0,-27767000000.0
