,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-03-31,-19677000000.0,-33024000000.0,-55789000000.0,138054000000.0,112376000000.0,8841000000.0,116000000.0,42198000000.0,-6987000000.0,-2803000000.0,-69000000.0,-63504000000.0,20021000000.0,-558000000.0,-14682000000.0,-103858000000.0,5708000000.0,-8309000000.0,-3390000000.0,-45665000000.0
2020-03-31,-14404000000.0,40258000000.0,-30490000000.0,-44000000000.0,-66821000000.0,-6466000000.0,546000000.0,48886000000.0,-40718000000.0,-8631000000.0,-24000000.0,56618000000.0,19805000000.0,4000000.0,-14375000000.0,-53594000000.0,1266000000.0,-361000000.0,-17741000000.0,-20363000000.0
2019-03-31,-4828000000.0,11781000000.0,-46699000000.0,36200000000.0,13723000000.0,-390000000.0,122000000.0,45873000000.0,56983000000.0,-8790000000.0,-5000000.0,89964000000.0,19201000000.0,-23000000.0,-13602000000.0,32938000000.0,-17376000000.0,-207000000.0,-21597000000.0,-20824000000.0
2018-03-31,-948000000.0,6084000000.0,-51637000000.0,67060000000.0,43787000000.0,-6806000000.0,391000000.0,46029000000.0,13648000000.0,-10048000000.0,-5000000.0,21498000000.0,18824000000.0,1387000000.0,-13435000000.0,-28943000000.0,-7813000000.0,-181000000.0,-27570000000.0,-71665000000.0
