,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-12-31,2009000000.0,2993000000.0,-3481000000.0,-309000000.0,-5937000000.0,1262000000.0,310000000.0,9926000000.0,13498000000.0,-2000000.0,-35000000.0,22953000000.0,6772000000.0,61000000.0,-4994000000.0,-228000000.0,-2356000000.0,-942000000.0,-839000000.0,-5881000000.0
2019-12-31,-2383000000.0,-943000000.0,-17286000000.0,1273000000.0,-5789000000.0,855000000.0,143000000.0,5410000000.0,-10621000000.0,-1371000000.0,-289000000.0,12743000000.0,7216000000.0,11000000.0,-4989000000.0,-388000000.0,-1367000000.0,-845000000.0,-1287000000.0,-14774000000.0
2018-12-31,-2360000000.0,1092000000.0,-8013000000.0,10000000000.0,4333000000.0,-229000000.0,43000000.0,6875000000.0,9889000000.0,-2212000000.0,-741000000.0,14311000000.0,7063000000.0,-11000000.0,-2841000000.0,-1770000000.0,-420000000.0,-657000000.0,-1239000000.0,-6491000000.0
2017-12-31,-514666538.0,1006666415.0,-7990664669.0,-183999954.0,-14230663109.0,-58666652.0,230666609.0,7097000000.0,-7926664685.0,-10430664059.0,742666481.0,13549329946.0,8046664655.0,-174666623.0,-3713332405.0,-2571999357.0,-3047999238.0,-133333300.0,-2481332713.0,-7845331372.0
