,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,85994000000.0,-16888000000.0,-35143000000.0,-15695000000.0,-32740000000.0,194000000.0,87047000000.0,23882000000.0,-22000000.0,-367000000.0,92134000000.0,55953000000.0,-1373000000.0,-13292000000.0,982000000.0,17590000000.0,-3731000000.0,-100551000000.0,-72695000000.0
2019-03-31,16623000000.0,-945000000.0,-73868000000.0,19208000000.0,-1263000000.0,-8919000000.0,41060000000.0,-343000000.0,-27000000.0,-1969000000.0,76759000000.0,60185000000.0,-1157000000.0,-12953000000.0,-4159000000.0,-9308000000.0,-7491000000.0,-25298000000.0,-67182000000.0
2018-03-31,23172000000.0,-4810000000.0,-75060000000.0,-2701000000.0,-17117000000.0,-9302000000.0,42267000000.0,-21792000000.0,-66000000.0,-1431000000.0,71816000000.0,60218000000.0,-3313000000.0,-12960000000.0,-3299000000.0,-6448000000.0,-1390000000.0,-30027000000.0,-81325000000.0
2017-03-31,-17929000000.0,-5482000000.0,-40458000000.0,-30866000000.0,-45104000000.0,3332000000.0,32535000000.0,2450000000.0,-65000000.0,-2813000000.0,90826000000.0,58535000000.0,80000000.0,-12244000000.0,-1566000000.0,9999000000.0,-1929000000.0,-34221000000.0,-54578000000.0
