,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-12-31,-1103000000.0,-13449000000.0,-27865000000.0,-26978000000.0,-46553000000.0,9030000000.0,26312000000.0,2850000000.0,-11000000.0,-1026000000.0,78294000000.0,44467000000.0,869000000.0,-10431000000.0,7573000000.0,9207000000.0,-9133000000.0,-12447000000.0,-30800000000.0
2019-12-31,43000000.0,-9979000000.0,-43638000000.0,-18378000000.0,-35512000000.0,6000000000.0,41971000000.0,-3836000000.0,-3000000.0,-60000000.0,75374000000.0,42382000000.0,-584000000.0,-9950000000.0,-4449000000.0,5228000000.0,-7181000000.0,-21572000000.0,-49520000000.0
2018-12-31,2713000000.0,4829000000.0,-43134000000.0,-53200000000.0,-64872000000.0,1658000000.0,35623000000.0,-26560000000.0,-3000000.0,-1374000000.0,82821000000.0,36793000000.0,-287000000.0,-9937000000.0,-15328000000.0,5944000000.0,-1732000000.0,-1016000000.0,-45358000000.0
2017-12-31,8085000000.0,2323000000.0,-29746000000.0,-16940000000.0,-28091000000.0,802000000.0,39975000000.0,2460000000.0,-5000000.0,-170000000.0,60466000000.0,33899000000.0,327000000.0,-8338230000.0,-2538000000.0,-17366000000.0,-2006000000.0,2641000000.0,-35984000000.0
