,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,-21706000000.0,-1672000000.0,-76943000000.0,32511000000.0,3369000000.0,-35060000000.0,31495000000.0,-13047000000.0,-10598000000.0,58000000.0,60468000000.0,26748000000.0,38063000000.0,-15680000000.0,-3940000000.0,6160000000.0,-2864000000.0,25141000000.0,-109947000000.0
2019-03-31,13048000000.0,-4709000000.0,-74619000000.0,20802000000.0,5644000000.0,-27662000000.0,49240000000.0,-27514000000.0,-10598000000.0,-14000000.0,41473000000.0,21928000000.0,18270000000.0,-13680000000.0,-6154000000.0,-9881000000.0,-1478000000.0,3513000000.0,-105937000000.0
2018-03-31,-2486000000.0,-1882000000.0,-68379000000.0,3771000000.0,-9197000000.0,-14105000000.0,50410000000.0,10116000000.0,-10598000000.0,4000000.0,87689000000.0,17914000000.0,16430000000.0,-12400000000.0,-4834000000.0,9913000000.0,-568000000.0,15849000000.0,-82323000000.0
2017-03-31,-12386000000.0,2750000000.0,-18366000000.0,-1012000000.0,-692000000.0,-17823000000.0,44751000000.0,9572000000.0,-10598000000.0,10000000.0,28580000000.0,14537000000.0,87176000000.0,-12400000000.0,489000000.0,-19343000000.0,320000000.0,-7653000000.0,-93156000000.0
