,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,519000000.0,-6741000000.0,-32806000000.0,1337000000.0,-7859000000.0,495000000.0,11094000000.0,-3564000000.0,-6000000.0,-399000000.0,37499000000.0,28653000000.0,-963000000.0,-7178000000.0,-2063000000.0,6056000000.0,-2012000000.0,-4649000000.0,-32319000000.0
2019-03-31,-7000000.0,-6928000000.0,-31316000000.0,-2031000000.0,-9982000000.0,1354000000.0,23849000000.0,-5202000000.0,-12000000.0,179000000.0,35918000000.0,25626000000.0,1141000000.0,-6580000000.0,-2933000000.0,-1653000000.0,-1359000000.0,-11667000000.0,-32432000000.0
2018-03-31,820000000.0,13002000000.0,-27498000000.0,-3733000000.0,-9762000000.0,792000000.0,24280000000.0,-88000000.0,-14000000.0,-238000000.0,38823000000.0,16997000000.0,121000000.0,-5982000000.0,-3339000000.0,-12399000000.0,-33000000.0,-8442000000.0,-27126000000.0
2017-03-31,1110000000.0,5986000000.0,-44515000000.0,8228000000.0,-3533000000.0,608000000.0,19361000000.0,-12355000000.0,-5239000000.0,-1781000000.0,37474000000.0,17957000000.0,234000000.0,-6493000000.0,-2796000000.0,53000000.0,-29000000.0,-8805000000.0,-36228000000.0
