,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,4809000000.0,386000000.0,-7856000000.0,-1032000000.0,-5295000000.0,655000000.0,6418000000.0,3984000000.0,-3000000.0,-132000000.0,17226000000.0,12936000000.0,450000000.0,-3541000000.0,-2635000000.0,2277000000.0,-719000000.0,-5369000000.0,-13354000000.0
2019-03-31,6269000000.0,-1269000000.0,-14269000000.0,2589000000.0,256000000.0,424000000.0,7545000000.0,-902000000.0,-4000000.0,110000000.0,12605000000.0,12595000000.0,-1405000000.0,-2023000000.0,-4908000000.0,-2389000000.0,-306000000.0,-2847000000.0,-20217000000.0
2018-03-31,3749000000.0,3683000000.0,-19778000000.0,-2066000000.0,-5128000000.0,934000000.0,2980000000.0,-8520000000.0,-1008000000.0,34000000.0,16351000000.0,12192000000.0,-1173000000.0,-2034000000.0,-1294000000.0,-1719000000.0,-20000000.0,-3697000000.0,-22370000000.0
2017-03-31,241000000.0,76000000.0,-21442000000.0,18814000000.0,15463000000.0,-955000000.0,10703000000.0,11594000000.0,-1006000000.0,174000000.0,17331000000.0,10619000000.0,-701000000.0,-2259000000.0,274000000.0,-4319000000.0,-86000000.0,-3171000000.0,-21270000000.0
