,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-12-31,31821000000.0,37881000000.0,-47133000000.0,-2114000000.0,-68354000000.0,-158571000000.0,128524000000.0,23254000000.0,-20002000000.0,-4178000000.0,142919000000.0,57689000000.0,-2252000000.0,-43853000000.0,1042000000.0,71497000000.0,-2385000000.0,-4790000000.0,-60913000000.0
2019-12-31,2851000000.0,-12501000000.0,-91470000000.0,47719000000.0,-21515000000.0,-98490000000.0,149061000000.0,-29458000000.0,-20002000000.0,1117000000.0,82410000000.0,54425000000.0,-1299000000.0,-43065000000.0,-14721000000.0,-21099000000.0,-6167000000.0,17916000000.0,-76243000000.0
2018-12-31,5370000000.0,24679000000.0,-58756000000.0,24665000000.0,-27816000000.0,-67808000000.0,138595000000.0,-1597000000.0,-3003000000.0,-4173000000.0,89148000000.0,43572000000.0,-730000000.0,-40697000000.0,-25478000000.0,-26477000000.0,-8781000000.0,-3987000000.0,-51035000000.0
2017-12-31,19505000000.0,26795000000.0,-130339000000.0,22432000000.0,-32575000000.0,3192000000.0,136445000000.0,61304000000.0,-13197000000.0,1930000000.0,222288000000.0,45296000000.0,1969000000.0,-38421000000.0,3431000000.0,-19067000000.0,-3389000000.0,8833000000.0,-64409000000.0
