,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,192861000000.0,-9011000000.0,191057000000.0,44761000000.0,-41280000000.0,4777000000.0,69497000000.0,243595000000.0,-60060000000.0,-118000000.0,93937000000.0,56133000000.0,2915000000.0,-19283000000.0,-1286000000.0,22195000000.0,-6698000000.0,-81590000000.0,-39932000000.0
2019-03-31,-112600000000.0,-1912000000.0,-146909000000.0,-3772000000.0,-32196000000.0,70962000000.0,-35668000000.0,-111165000000.0,-15000000.0,-1031000000.0,68971000000.0,60831000000.0,6127000000.0,-19324000000.0,1997000000.0,2098000000.0,-9085000000.0,-46320000000.0,-37578000000.0
2018-03-31,51835000000.0,5899000000.0,23074000000.0,1855000000.0,-42771000000.0,55471000000.0,27501000000.0,30372000000.0,-15037000000.0,1428000000.0,48457000000.0,63376000000.0,-4567000000.0,-19524000000.0,-875000000.0,-17606000000.0,-10065000000.0,-103204000000.0,-32500000000.0
2017-03-31,60427000000.0,-99000000.0,14011000000.0,-3886000000.0,-45222000000.0,42790000000.0,25226000000.0,39050000000.0,-15174000000.0,-1701000000.0,71944000000.0,63777000000.0,8549000000.0,-19918000000.0,3257000000.0,4443000000.0,-6244000000.0,-82055000000.0,-50031000000.0
