,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-12-31,-9986000000.0,-28070000000.0,-417189000000.0,171768000000.0,126747000000.0,44121000000.0,-111699000000.0,-1368000000.0,-3842000000.0,292915000000.0,180858000000.0,-224544000000.0,-43796000000.0,6507000000.0,61756000000.0,-1225000000.0,-39651000000.0,-129745000000.0
2019-12-31,-2294000000.0,-11502000000.0,-330944000000.0,-65400000000.0,-91126000000.0,75517000000.0,157056000000.0,-44378000000.0,-406000000.0,378098000000.0,179751000000.0,-24946000000.0,-39432000000.0,-2923000000.0,-44573000000.0,13706000000.0,-444453000000.0,-157057000000.0
2019-03-31,-104765000000.0,981000000.0,-682005000000.0,423432000000.0,405184000000.0,46016000000.0,96106000000.0,-36427000000.0,1827000000.0,238566000000.0,113659000000.0,3548000000.0,-26290000000.0,-11359000000.0,-25372000000.0,8042000000.0,-379401000000.0,-210732000000.0
2018-03-31,206125000000.0,32825000000.0,-351908000000.0,38754000000.0,34742000000.0,76354000000.0,40362000000.0,-40711000000.0,-2083000000.0,278539000000.0,99565000000.0,-12465000000.0,-26291000000.0,-2097000000.0,2846000000.0,22279000000.0,-238253000000.0,-271324000000.0
