,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,-2628000000.0,-6582000000.0,-15464000000.0,-963000000.0,-10956000000.0,2682000000.0,430000000.0,13775000000.0,10552000000.0,-8000000.0,-1574000000.0,38537000000.0,19236000000.0,988000000.0,-9395000000.0,2862000000.0,-2811000000.0,-1020000000.0,-3954000000.0,-10036000000.0
2019-03-31,3761000000.0,3021000000.0,-22113000000.0,-10873000000.0,-20668000000.0,1206000000.0,512000000.0,2642000000.0,-28501000000.0,-11000000.0,-595000000.0,14876000000.0,20883000000.0,-2279000000.0,-9379000000.0,-10004000000.0,-10203000000.0,-917000000.0,2992000000.0,-18235000000.0
2018-03-31,3436000000.0,-23760000000.0,-20422000000.0,-15854000000.0,-28780000000.0,-6097000000.0,512000000.0,8930000000.0,-22642000000.0,-13000000.0,72000000.0,26487000000.0,21349000000.0,-4686000000.0,-9380000000.0,6953000000.0,15179000000.0,-3533000000.0,450000000.0,-10942000000.0
2017-03-31,6781000000.0,12496000000.0,-4767000000.0,-26244000000.0,-38334000000.0,-2675000000.0,512000000.0,27607000000.0,13595000000.0,-11000000.0,-1124000000.0,59126000000.0,23017000000.0,2773000000.0,-9376000000.0,-12778000000.0,10664000000.0,-2703000000.0,-5336000000.0,-15295000000.0
