,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2020-12-31,-59000000.0,-3666000000.0,-4461000000.0,-2793000000.0,-5397000000.0,411000000.0,9933000000.0,5235000000.0,-43000000.0,15137000000.0,3888000000.0,10000000.0,-1971000000.0,679000000.0,4302000000.0,-633000000.0,-4800000000.0,-4719000000.0,
2019-12-31,16000000.0,-31000000.0,-5481000000.0,-197000000.0,-2089000000.0,-484000000.0,13277000000.0,7703000000.0,84000000.0,15189000000.0,3683000000.0,-49000000.0,-1672000000.0,-819000000.0,120000000.0,-220000000.0,-6483000000.0,-5197000000.0,
2018-12-31,881000000.0,-257000000.0,-2920000000.0,-5306000000.0,-6866000000.0,-693000000.0,14589000000.0,4323000000.0,-5000000.0,14116000000.0,3132000000.0,-15000000.0,-1516000000.0,-2567000000.0,337000000.0,-44000000.0,-6930000000.0,-3628000000.0,
2017-12-31,57000000.0,-1278000000.0,-5642000000.0,15200000000.0,-19739000000.0,-1555000000.0,15497000000.0,-7665000000.0,-159000000.0,17875000000.0,3067000000.0,-195000000.0,-1048000000.0,510000000.0,402000000.0,-47000000.0,-5379000000.0,-4890000000.0,-33844000000.0
