,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-03-31,-1264770000000.0,211939000000.0,-1781516000000.0,664259000000.0,666967000000.0,482732000000.0,1171776000000.0,272269000000.0,-366000000.0,36668000000.0,1350150000000.0,390693000000.0,-23481000000.0,-61288000000.0,-57007000000.0,-37779000000.0,64362000000.0,-1009281000000.0,-512239000000.0
2020-03-31,-929362000000.0,-91435000000.0,-1352278000000.0,113724000000.0,65658000000.0,-4313000000.0,582191000000.0,41482000000.0,-200211000000.0,-21643000000.0,1349745000000.0,322652000000.0,-14729000000.0,-49574000000.0,40315000000.0,62654000000.0,201719000000.0,178552000000.0,-439761000000.0
2019-03-31,-737368000000.0,18534000000.0,-1307445000000.0,-164341000000.0,-122884000000.0,117677000000.0,916271000000.0,-119126000000.0,-100177000000.0,52465000000.0,1258738000000.0,294034000000.0,-30821000000.0,-38067000000.0,30455000000.0,1144000000.0,179701000000.0,-463703000000.0,-312644000000.0
2018-03-31,-653256000000.0,-87939000000.0,-823068000000.0,115676000000.0,246456000000.0,201725000000.0,490794000000.0,624315000000.0,-198000000.0,-53044000000.0,1253971000000.0,293281000000.0,-12046000000.0,-28490000000.0,-51508000000.0,-80004000000.0,159468000000.0,120827000000.0,-262989000000.0
