Date,Open,High,Low,Close,predict,isbuy
2017-01-04,9644.963652100909,9718.292982192912,9554.38036198726,9713.9794921875,0.7971850895903266,True
2017-01-05,9662.217288924196,9662.217288924196,9450.856285728978,9502.6181640625,0.6880444508903008,True
2017-01-06,9407.722531838615,9515.5597914883,9347.33366643479,9446.5439453125,0.6183667768654112,True
2017-01-10,9537.125792222612,9735.546319785815,9502.617874385533,9597.5146484375,0.7518390790894869,True
2017-01-11,9623.396484375,9662.217895562528,9580.261583055524,9623.396484375,0.5651018088325039,True
2017-01-12,9670.845592013888,9757.115401041667,9606.143235243055,9705.353515625,0.7694985677117363,True
2017-01-13,9657.903112441103,9761.4268617482,9619.081706450943,9726.9189453125,0.7234320645645452,True
2017-01-16,9795.936815104167,9817.504267361111,9662.218611111111,9705.353515625,0.7138788033592719,True
2017-01-17,9722.606106216002,9722.606106216002,9515.55859375,9515.55859375,0.6538028026844386,True
2017-01-18,9407.720243255244,9601.82726340494,9368.898839225303,9563.005859375,0.7024721475591617,True
2017-01-19,9688.099665128791,9770.0559846468,9619.083817113627,9670.845703125,0.7334601067927286,True
2017-01-20,9636.336832972936,9692.412203979493,9610.455892508371,9662.2177734375,0.6039008312379773,True
2017-01-23,9584.57603186604,9718.294239331319,9567.322069612455,9627.7109375,0.6336446584187406,True
2017-01-24,9575.9473317579,9649.276658172264,9545.752903234341,9554.3798828125,0.7338564527204974,True
2017-01-25,9640.649950138477,9787.308607098075,9640.649950138477,9782.9951171875,0.7521288182303426,True
2017-01-26,10136.699601715683,10352.374061326658,10110.818666562369,10339.43359375,0.6525039934665705,True
2017-01-27,10335.120359171224,10339.43384846971,10188.461723022718,10253.1640625,0.6902314978042375,True
2017-01-30,10231.59851099853,10322.181803043626,10201.404080316832,10270.419921875,0.705786627110274,True
2017-01-31,10136.70127862137,10188.463157490927,10067.685440128631,10102.193359375,0.6984104693324044,True
2017-02-01,9921.027208468615,10007.297010281385,9800.249485930735,9964.162109375,0.6097904412689011,True
2017-02-02,10141.014505453044,10162.581954422529,9826.129750498525,9869.2646484375,0.6385432444374707,True
2017-02-03,9903.774104759786,9925.341557078516,9683.786091108763,9696.7265625,0.6640405858691664,True
2017-02-06,9761.427204691705,9774.367673809724,9498.304332625336,9614.7685546875,0.7047019445084962,True
2017-02-07,9545.7533029264,9782.995251259412,9519.872363108254,9739.8603515625,0.6550942270742863,True
2017-02-08,9735.545807855291,9770.053723877816,9644.962528296155,9765.740234375,0.6067427195568932,True
2017-02-09,9757.114555140904,9830.443886457171,9657.904283360072,9662.2177734375,0.6049178304399495,True
2017-02-10,9877.891496171944,9921.02639353514,9808.87566039083,9912.3994140625,0.6308080019111718,True
2017-02-13,9990.041926971131,10024.54984381732,9933.96656209608,10011.609375,0.5728800706043637,True
2017-02-14,10059.05859375,10166.895842825365,10037.491143934927,10059.05859375,0.6381504766208789,True
2017-02-15,10179.836613906926,10188.463594088204,9964.162109375,9964.162109375,0.6349248245619705,True
2017-02-16,9834.757103844026,9839.070593801851,9614.769115994884,9748.4873046875,0.5725708729679367,True
2017-02-17,9657.903242013503,9731.232565423164,9623.39532511484,9683.7841796875,0.47523277703140726,False
2017-02-20,9683.785278101941,9722.606689016378,9632.023396882689,9644.9638671875,0.5760230531758483,True
2017-02-21,9619.082953607598,9662.217854744853,9563.007582129167,9636.3369140625,0.4611918457216808,False
2017-02-22,9744.174749451091,9921.027854686808,9709.666826478267,9761.4287109375,0.5876172939496459,True
2017-02-23,9726.919708587902,9890.832324519759,9722.606218694958,9795.935546875,0.6029383272088059,True
2017-02-24,9726.919948748891,9787.308808741125,9657.904108757768,9718.29296875,0.5239229518071906,True
2017-02-27,9627.709920302012,9692.412271916946,9584.57501922539,9640.650390625,0.5664611023082019,True
2017-02-28,9670.845703125,9718.294098635426,9627.710798115522,9670.845703125,0.5581635204209442,True
2017-03-01,9683.7846654011,9873.578217863305,9670.844195915042,9843.3837890625,0.5780538899339402,True
2017-03-02,10050.431414272209,10136.701211819609,9985.72906611166,10123.7607421875,0.5196423937404696,True
2017-03-03,10084.938777335312,10110.819715172784,9951.220598508371,9985.728515625,0.6891691053399677,True
2017-03-06,9929.654419530909,9946.908380294648,9864.952066666894,9890.8330078125,0.49718498505407394,False
2017-03-07,9834.756969300659,9886.518848086454,9757.114151121972,9791.6220703125,0.5765883936997999,True
2017-03-08,9791.623143538722,9800.250124281927,9731.23427833628,9761.4287109375,0.5366470779237478,True
2017-03-09,9899.458619477777,10033.176796908629,9860.637213126882,10020.236328125,0.5745018349722669,True
2017-03-10,10132.388225411289,10291.987358804314,10054.745403760626,10274.7333984375,0.5437010691802974,True
2017-03-13,10166.896580369015,10253.166385887633,10119.448187333775,10136.7021484375,0.6519070893358898,True
2017-03-14,10175.522355318571,10222.970742732095,10115.133498610452,10210.0302734375,0.5883455498440026,True
2017-03-15,10093.566379563408,10119.447318998184,10041.804500693852,10102.193359375,0.588598117593868,True
2017-03-16,10007.296541844351,10171.209157615938,9933.967213736008,10115.1337890625,0.6415021290261141,True
2017-03-17,9968.47547813241,10080.626219123948,9925.34057775105,10002.9833984375,0.6006889749029316,True
2017-03-21,10002.983358062822,10050.431748290805,9903.77308758613,10015.923828125,0.504445194707815,True
2017-03-22,9869.264848218214,9938.280686317641,9770.054580950286,9804.5625,0.5292127580699919,True
2017-03-23,9847.697358733109,9895.14574723336,9808.875949960182,9817.5029296875,0.533558015735467,True
2017-03-24,9877.891261705256,10024.54990925896,9873.577772071325,9990.0419921875,0.6266036894800361,True
2017-03-27,9921.026941389486,10067.68560052307,9903.772981491416,10050.431640625,0.7550980530938421,True
2017-03-28,10235.911773401664,10378.256943448969,10197.09036338876,10343.7490234375,0.6868511256210272,True
2017-03-29,10589.024209920028,10672.540797711012,10514.298841896516,10597.8154296875,0.4466471988005599,False
2017-03-30,10593.41912684012,10795.617168265286,10549.463030878127,10712.1005859375,0.5001548506746325,True
2017-03-31,10729.683637536637,10800.013395095257,10597.815342114229,10685.7275390625,0.45234999953812643,False
