,4063.T,6098.T,6861.T,6758.T,7203.T,8035.T,8306.T,9432.T,9433.T,9984.T,4519.T,4661.T,6367.T,6501.T,6594.T,6902.T,7741.T,7974.T,9983.T,^N225,hm_buy,whatbuy,position,market value,book value,ticker(0),quantity(0),price(0),ticker(1),quantity(1),price(1),ticker(2),quantity(2),price(2)
2017-01-04,0.0,0.0,0.0,0.0,0.0,0.8233997510897162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8233997510897162,8035.T,10000000.0,10000000.0,10000000.0,4063.T,0.0,0.0,4063.T,0.0,0.0,8035.T,0.0,0.0
2017-01-05,0.0,0.8379429602643463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8379429602643463,6098.T,9000422.0,10014018.627807617,10000000.828065362,4063.T,0.0,0.0,8035.T,0.0,0.0,6098.T,675.0,1480.8575230597967
2017-01-06,0.0,0.8387122894969019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8006839883329063,0.0,0.0,0.0,0.0,0.8387122894969019,6098.T,8001606.0,10035451.134643555,10000001.636226458,8035.T,0.0,0.0,6098.T,675.0,1480.8575230597967,6098.T,668.0,1495.2347427561315
2017-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,7003726.0,9992273.758789062,10000002.371054111,6098.T,675.0,1480.8575230597967,6098.T,668.0,1495.2347427561315,4063.T,114.0,8753.339779189937
2017-01-11,0.0,0.8179673936215083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8179673936215083,6098.T,7998880.381,10001009.534808595,9995577.923988748,6098.T,668.0,1495.2347427561315,4063.T,114.0,8753.339779189937,6098.T,0.0,0.0
2017-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,8017672.2435,10005311.953460937,10009187.32224731,4063.T,114.0,8753.339779189937,6098.T,0.0,0.0,4063.T,113.0,8793.224282474841
2017-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9011432.3355,10004228.044484375,10005066.679419657,6098.T,0.0,0.0,4063.T,113.0,8793.224282474841,4063.T,0.0,0.0
2017-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9011432.3355,10002760.810109375,10005066.679419657,4063.T,113.0,8793.224282474841,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9996683.4855,9996683.4855,9996683.4855,4063.T,0.0,0.0,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9996683.4855,9996683.4855,9996683.4855,4063.T,0.0,0.0,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9996683.4855,9996683.4855,9996683.4855,4063.T,0.0,0.0,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8546188425874305,0.0,0.0,0.0,0.0,0.8546188425874305,6902.T,9996683.4855,9996683.4855,9996683.4855,4063.T,0.0,0.0,4063.T,0.0,0.0,6902.T,0.0,0.0
2017-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,8998960.4855,9996995.219875,9996683.561271572,4063.T,0.0,0.0,6902.T,0.0,0.0,4063.T,112.0,8908.241747960472
2017-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,8998960.4855,9999800.251125,9996683.561271572,6902.T,0.0,0.0,4063.T,112.0,8908.241747960472,4063.T,0.0,0.0
2017-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,8998960.4855,10015590.719875,9996683.561271572,4063.T,112.0,8908.241747960472,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,10030043.168,10030043.168,10030043.168,4063.T,0.0,0.0,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8632193926356461,0.0,0.0,0.0,0.0,0.8632193926356461,6902.T,10030043.168,10030043.168,10030043.168,4063.T,0.0,0.0,4063.T,0.0,0.0,6902.T,0.0,0.0
2017-01-30,0.0,0.8261137693161476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8261137693161476,6098.T,9030977.168,10035099.303620117,10030043.276235625,4063.T,0.0,0.0,6902.T,0.0,0.0,6098.T,633.0,1578.3034885238935
2017-01-31,0.0,0.8193764817478886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8193764817478886,6098.T,8031798.168,10035112.482453125,10030043.703279877,6902.T,0.0,0.0,6098.T,633.0,1578.3034885238935,6098.T,635.0,1573.5109087311057
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,7039750.168,10110396.32473828,10030044.11780376,6098.T,633.0,1578.3034885238935,6098.T,635.0,1573.5109087311057,4063.T,110.0,9018.621950217112
2017-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,8077570.5879999995,10096391.27952832,10068798.429568134,6098.T,635.0,1573.5109087311057,4063.T,110.0,9018.621950217112,4063.T,0.0,0.0
2017-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8046800166234312,0.0,0.0,0.0,0.0,0.8046800166234312,6902.T,9102528.145,10095392.549296875,10094576.559523882,4063.T,110.0,9018.621950217112,4063.T,0.0,0.0,6902.T,0.0,0.0
2017-02-06,0.0,0.824439917507691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824439917507691,6098.T,9088052.223,10096680.791725585,10086888.305024995,4063.T,0.0,0.0,6902.T,0.0,0.0,6098.T,613.0,1629.4226460440366
2017-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8704798226194711,0.0,0.0,0.0,0.0,0.8704798226194711,6902.T,8090352.222999999,10078702.015358398,10086888.95746335,6902.T,0.0,0.0,6098.T,613.0,1629.4226460440366,6902.T,229.0,4356.771408027757
2017-02-08,0.0,0.8251985674818353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8251985674818353,6098.T,7091893.222999999,10097203.639870116,10086889.059529793,6098.T,613.0,1629.4226460440366,6902.T,229.0,4356.771408027757,6098.T,608.0,1642.2024705040155
2017-02-09,0.0,0.8104151701517656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8104151701517656,6098.T,7091285.306999999,10068180.394646484,10087239.579857519,6902.T,229.0,4356.771408027757,6098.T,608.0,1642.2024705040155,6098.T,610.0,1639.0074071356094
2017-02-10,0.0,0.8225265371679352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8225265371679352,6098.T,7096359.1055,10120873.9570625,10093659.57717684,6098.T,608.0,1642.2024705040155,6098.T,610.0,1639.0074071356094,6098.T,606.0,1648.5921637915462
2017-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,7105049.472999999,10103267.077492187,10099760.47053007,6098.T,610.0,1639.0074071356094,6098.T,606.0,1648.5921637915462,4063.T,109.0,9136.418604767628
2017-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,8114850.85,10103519.374658203,10109767.329177348,6098.T,606.0,1648.5921637915462,4063.T,109.0,9136.418604767628,4063.T,0.0,0.0
2017-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9137285.3605,10119809.550929688,10133154.988419672,4063.T,109.0,9136.418604767628,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-02-16,0.0,0.8211964156936857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8211964156936857,6098.T,10114406.473000001,10114406.473000001,10114406.473000001,4063.T,0.0,0.0,4063.T,0.0,0.0,6098.T,0.0,0.0
2017-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9123491.473000001,10123708.683937501,10114407.159283074,4063.T,0.0,0.0,6098.T,0.0,0.0,4063.T,109.0,9090.969598927271
2017-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9123491.473000001,10120877.770851564,10114407.159283074,6098.T,0.0,0.0,4063.T,109.0,9090.969598927271,4063.T,0.0,0.0
2017-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9123491.473000001,10126337.244484376,10114407.159283074,4063.T,109.0,9090.969598927271,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,10121928.698500002,10121928.698500002,10121928.698500002,4063.T,0.0,0.0,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-02-23,0.0,0.8130040205823191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8130040205823191,6098.T,10121928.698500002,10121928.698500002,10121928.698500002,4063.T,0.0,0.0,4063.T,0.0,0.0,6098.T,0.0,0.0
2017-02-24,0.0,0.8163727042502461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8163727042502461,6098.T,9122549.698500002,10118254.70948633,10121928.942652434,4063.T,0.0,0.0,6098.T,0.0,0.0,6098.T,575.0,1738.0508593955344
2017-02-27,0.0,0.8144125900759671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8144125900759671,6098.T,8123496.698500002,10131152.88160547,10121929.23223039,6098.T,0.0,0.0,6098.T,575.0,1738.0508593955344,6098.T,578.0,1728.4658989237992
2017-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,7125877.698500002,10142867.113905275,10121929.304245478,6098.T,575.0,1738.0508593955344,6098.T,578.0,1728.4658989237992,4063.T,112.0,8907.31314299185
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,8138031.068000002,10186217.099250002,10134703.429593045,6098.T,578.0,1728.4658989237992,4063.T,112.0,8907.31314299185,4063.T,0.0,0.0
2017-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9166484.292500002,10194230.417500002,10164103.36451509,4063.T,112.0,8907.31314299185,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-03-03,0.0,0.8183017163333823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8183017163333823,6098.T,10187028.258500002,10187028.258500002,10187028.258500002,4063.T,0.0,0.0,4063.T,0.0,0.0,6098.T,0.0,0.0
2017-03-06,0.0,0.8129017271303365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8129017271303365,6098.T,9187113.258500002,10177955.630570315,10187029.256513735,4063.T,0.0,0.0,6098.T,0.0,0.0,6098.T,568.0,1760.4154894607987
2017-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,8195622.258500002,10166321.463578127,10187029.944910215,6098.T,0.0,0.0,6098.T,568.0,1760.4154894607987,4063.T,111.0,8932.357553121441
2017-03-08,0.0,0.8116855733645724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8116855733645724,6098.T,8195622.258500002,10174777.071000002,10187029.944910215,6098.T,568.0,1760.4154894607987,4063.T,111.0,8932.357553121441,6098.T,0.0,0.0
2017-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,8185666.639500003,10164531.930515628,10174312.87230264,4063.T,111.0,8932.357553121441,6098.T,0.0,0.0,4063.T,111.0,8983.374273929338
2017-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9168224.683500003,10164555.371976566,10165379.22790616,6098.T,0.0,0.0,4063.T,111.0,8983.374273929338,4063.T,0.0,0.0
