,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2021-02-20,,,130696000000.0,39760000000.0,92114000000.0,274104000000.0,411791000000.0,137687000000.0,137687000000.0,,-294000000.0,,,,38582000000.0,716900000000.0,579213000000.0,305109000000.0,-6991000000.0,,92114000000.0,92114000000.0
2020-02-20,,,105069000000.0,39760000000.0,71395000000.0,232311000000.0,354364000000.0,107478000000.0,107478000000.0,,-283000000.0,,,,33674000000.0,642273000000.0,534795000000.0,287909000000.0,-2409000000.0,,71395000000.0,71395000000.0
2019-02-20,,,100489000000.0,39760000000.0,68180000000.0,218331000000.0,331422000000.0,100780000000.0,100780000000.0,,-101000000.0,,,,32309000000.0,608131000000.0,507351000000.0,276709000000.0,-291000000.0,,68180000000.0,68180000000.0
2018-02-20,,,92783000000.0,39760000000.0,64219000000.0,210043000000.0,314779000000.0,93379000000.0,93379000000.0,,-69000000.0,,,,28564000000.0,572060000000.0,478681000000.0,257281000000.0,-596000000.0,,64219000000.0,64219000000.0
