,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-10-31,715000000.0,,761000000.0,,627000000.0,1053000000.0,2533000000.0,777000000.0,777000000.0,-12000000.0,-78000000.0,,,,134000000.0,4221000000.0,3444000000.0,1688000000.0,-16000000.0,,627000000.0,627000000.0
2019-10-31,688000000.0,,715000000.0,,621000000.0,1092000000.0,2534000000.0,773000000.0,773000000.0,-19000000.0,-80000000.0,,,,94000000.0,4303000000.0,3530000000.0,1769000000.0,-58000000.0,,621000000.0,621000000.0
2018-10-31,624000000.0,,-411000000.0,,165000000.0,1065000000.0,2111000000.0,435000000.0,435000000.0,-13000000.0,-83000000.0,,,,-576000000.0,3878000000.0,3443000000.0,1767000000.0,-846000000.0,,165000000.0,165000000.0
2017-10-31,507000000.0,,179000000.0,,102000000.0,932000000.0,1697000000.0,198000000.0,198000000.0,60000000.0,-80000000.0,,,,77000000.0,3189000000.0,2991000000.0,1492000000.0,-19000000.0,,102000000.0,102000000.0
