,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-06-30,,,1512627000.0,14546000.0,1206341000.0,1548339000.0,3538002000.0,1989663000.0,1989663000.0,,-308161000.0,,,,305924000.0,13695520000.0,11705857000.0,10157518000.0,-477036000.0,,1206703000.0,1206341000.0
2019-06-30,,,1933425000.0,6183000.0,1512364000.0,1553759000.0,3631490000.0,2077731000.0,2077731000.0,,-190138000.0,,,,420494000.0,14320324000.0,12242593000.0,10688834000.0,-144306000.0,,1512931000.0,1512364000.0
2018-06-30,,,1702277000.0,5627000.0,1060801000.0,1643000000.0,3609596000.0,1966596000.0,1966596000.0,,-213873000.0,,,,640962000.0,14302392000.0,12335796000.0,10692796000.0,-264319000.0,,1061315000.0,1060801000.0
2017-06-30,,,1328641000.0,5697000.0,983412000.0,1504657000.0,2946215000.0,1441558000.0,1441558000.0,,-162436000.0,,,,344797000.0,12029312000.0,10587754000.0,9083097000.0,-112917000.0,,983844000.0,983412000.0
