,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-06-30,,,3182600000.0,,2466500000.0,2856000000.0,6511600000.0,3288700000.0,3288700000.0,,-107100000.0,,,,716100000.0,14589800000.0,11301100000.0,8078200000.0,-106100000.0,,2466500000.0,2466500000.0
2019-06-30,,,3005600000.0,,2292800000.0,2871000000.0,6393000000.0,3217600000.0,3217600000.0,,-129900000.0,,,,712800000.0,14110200000.0,10892600000.0,7717200000.0,-212000000.0,,2292800000.0,2292800000.0
2018-06-30,,,2282600000.0,,1884900000.0,2893600000.0,5791300000.0,2623200000.0,2623200000.0,,-102700000.0,,,,397700000.0,13274200000.0,10651000000.0,7482900000.0,-340600000.0,,1884900000.0,1884900000.0
2017-06-30,,,2616900000.0,,1787800000.0,2630800000.0,5353700000.0,2496700000.0,2496700000.0,,-80000000.0,,,,829100000.0,12372000000.0,9875300000.0,7018300000.0,120200000.0,,1787800000.0,1787800000.0
