,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-09-30,83900000.0,,2423800000.0,363300000.0,1886700000.0,731000000.0,2998200000.0,2247200000.0,2247200000.0,-63900000.0,-109300000.0,,,,478400000.0,8856300000.0,6609100000.0,5858100000.0,176600000.0,-14300000.0,1945400000.0,1886700000.0
2019-09-30,72900000.0,,2289500000.0,334700000.0,1760000000.0,729700000.0,2943400000.0,2219900000.0,2219900000.0,-79100000.0,-137000000.0,,,,480100000.0,8918900000.0,6699000000.0,5975500000.0,69600000.0,-14300000.0,1809400000.0,1760000000.0
2018-09-30,64500000.0,,2015000000.0,318800000.0,1497800000.0,801200000.0,2740700000.0,1925200000.0,1925200000.0,-50200000.0,-130500000.0,,,,524300000.0,8930200000.0,7005000000.0,6189500000.0,89800000.0,42200000.0,1490700000.0,1497800000.0
2017-09-30,57600000.0,,1416100000.0,99300000.0,3000400000.0,630400000.0,2436100000.0,1844800000.0,1844800000.0,-96700000.0,-120600000.0,,,,260900000.0,8187600000.0,6342800000.0,5751500000.0,-428700000.0,1866000000.0,1155200000.0,3000400000.0
