,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-06-30,109988000.0,,381076000.0,,296668000.0,197988000.0,688603000.0,380627000.0,380627000.0,,-688000.0,,,,84408000.0,1697067000.0,1316440000.0,1008464000.0,449000.0,,296668000.0,296668000.0
2019-06-30,96378000.0,,347235000.0,,271885000.0,185939000.0,629661000.0,347344000.0,347344000.0,,-926000.0,,,,75350000.0,1552691000.0,1205347000.0,923030000.0,-109000.0,,271885000.0,271885000.0
2018-06-30,90340000.0,,356158000.0,,365034000.0,171710000.0,617659000.0,355609000.0,355609000.0,,-1920000.0,,,,-8876000.0,1470797000.0,1115188000.0,853138000.0,549000.0,,365034000.0,365034000.0
2017-06-30,84753000.0,,340969000.0,,229561000.0,159235000.0,582435000.0,338447000.0,338447000.0,,-996000.0,,,,111408000.0,1388290000.0,1049843000.0,805855000.0,2522000.0,,229561000.0,229561000.0
