,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-06-30,,,1464000000.0,322000000.0,999000000.0,1741000000.0,4496000000.0,2497000000.0,2497000000.0,,-369000000.0,,,,402000000.0,12303000000.0,9806000000.0,7807000000.0,-1033000000.0,,1062000000.0,999000000.0
2019-06-30,,,2224000000.0,200000000.0,1595000000.0,1419000000.0,4062000000.0,2431000000.0,2431000000.0,,-203000000.0,,,,581000000.0,11389000000.0,8958000000.0,7327000000.0,-207000000.0,,1643000000.0,1595000000.0
2018-06-30,,,2170000000.0,275000000.0,2187000000.0,1262000000.0,3648000000.0,2215000000.0,2215000000.0,,-43000000.0,,,,-58000000.0,10153000000.0,7938000000.0,6505000000.0,-45000000.0,,2228000000.0,2187000000.0
2017-06-30,,,2241000000.0,154000000.0,1372000000.0,1117000000.0,3821000000.0,2535000000.0,2535000000.0,,-23000000.0,,,,832000000.0,9921000000.0,7386000000.0,6100000000.0,-294000000.0,,1409000000.0,1372000000.0
