,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-09-30,256575000.0,,134706000.0,,130695000.0,587175000.0,1124144000.0,251681000.0,251681000.0,,-76428000.0,,,,4011000.0,1458415000.0,1206734000.0,334271000.0,-116975000.0,,130695000.0,130695000.0
2019-09-30,246888000.0,,20300000.0,,-27460000.0,542094000.0,930253000.0,117430000.0,117430000.0,,-43047000.0,,,,47760000.0,1255631000.0,1138201000.0,325378000.0,-97130000.0,,-27460000.0,-27460000.0
2018-09-30,249786000.0,,28656000.0,,51987000.0,556686000.0,915322000.0,77500000.0,77500000.0,,-41673000.0,,,,-23331000.0,1241824000.0,1164324000.0,326502000.0,-48844000.0,,51987000.0,51987000.0
2017-09-30,236028000.0,,-1406000.0,,6239000.0,516993000.0,835537000.0,50408000.0,50408000.0,,-42400000.0,,,,-7645000.0,1164039000.0,1113631000.0,328502000.0,-51814000.0,,6239000.0,6239000.0
