,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-10-31,1478000000.0,,3231000000.0,,2844000000.0,4925000000.0,10437000000.0,3921000000.0,3921000000.0,,-239000000.0,,,,387000000.0,56639000000.0,52718000000.0,46202000000.0,-690000000.0,,2844000000.0,2844000000.0
2019-10-31,1499000000.0,,2523000000.0,,3152000000.0,5290000000.0,11170000000.0,4265000000.0,4265000000.0,,-242000000.0,,,,-629000000.0,58756000000.0,54491000000.0,47586000000.0,-1742000000.0,,3152000000.0,3152000000.0
2018-10-31,1404000000.0,,3013000000.0,,5327000000.0,4866000000.0,10669000000.0,4319000000.0,4319000000.0,,-312000000.0,,,,-2314000000.0,58472000000.0,54153000000.0,47803000000.0,-1306000000.0,,5327000000.0,5327000000.0
2017-10-31,1190000000.0,,3276000000.0,,2526000000.0,4382000000.0,9578000000.0,4005000000.0,4005000000.0,,-309000000.0,,,,750000000.0,52056000000.0,48051000000.0,42478000000.0,-729000000.0,,2526000000.0,2526000000.0
