,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-09-30,,,1052000000.0,62000000.0,818000000.0,5915000000.0,7263000000.0,0.0,1125000000.0,223000000.0,,,,,234000000.0,7757000000.0,6632000000.0,494000000.0,-73000000.0,,818000000.0,817000000.0
2019-09-30,,,1375000000.0,62000000.0,1034000000.0,5584000000.0,7226000000.0,0.0,1365000000.0,277000000.0,,,,,341000000.0,7693000000.0,6328000000.0,467000000.0,10000000.0,,1034000000.0,1032000000.0
2018-09-30,,,1311000000.0,84000000.0,857000000.0,5252000000.0,6792000000.0,0.0,1297000000.0,243000000.0,,,,,454000000.0,7236000000.0,5939000000.0,444000000.0,14000000.0,,857000000.0,856000000.0
2017-09-30,,,925000000.0,111638000.0,636000000.0,4629000000.0,6002000000.0,0.0,1009000000.0,364000000.0,,,,,289000000.0,6378000000.0,5369000000.0,376000000.0,-84000000.0,,636000000.0,635000000.0
