,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-05-31,15400000.0,,478200000.0,,365900000.0,311800000.0,942200000.0,615000000.0,615000000.0,,-108000000.0,,,,112300000.0,3792400000.0,3177400000.0,2850200000.0,-136800000.0,,365900000.0,365900000.0
2019-05-26,15400000.0,,620800000.0,,478600000.0,316400000.0,1003500000.0,671700000.0,671700000.0,,-107100000.0,,,,133600000.0,3756500000.0,3084800000.0,2753000000.0,-50900000.0,,487200000.0,467800000.0
2018-05-27,13500000.0,,554900000.0,55600000.0,416800000.0,281900000.0,879500000.0,584100000.0,584100000.0,,-108800000.0,,,,121200000.0,3423700000.0,2839600000.0,2544200000.0,-29200000.0,,433700000.0,414100000.0
2017-05-28,10600000.0,,510400000.0,50700000.0,326900000.0,220700000.0,778800000.0,547500000.0,547500000.0,,-61200000.0,,,,170200000.0,3168000000.0,2620500000.0,2389200000.0,-37100000.0,,340200000.0,324800000.0
