,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-11-27,2188000000.0,,4176000000.0,,5260000000.0,4559000000.0,11146000000.0,4237000000.0,4237000000.0,,-116000000.0,,,,-1084000000.0,12868000000.0,8631000000.0,1722000000.0,-61000000.0,,5260000000.0,5260000000.0
2019-11-29,1930000000.0,,3205000000.0,,2951000000.0,4125000000.0,9498000000.0,3268000000.0,3268000000.0,,-157000000.0,,,,254000000.0,11171000000.0,7903000000.0,1673000000.0,-63000000.0,,2951000000.0,2951000000.0
2018-11-30,1538000000.0,,2794000000.0,,2591000000.0,3366000000.0,7835000000.0,2840000000.0,2840000000.0,,-89000000.0,,,,203000000.0,9030000000.0,6190000000.0,1195000000.0,-46000000.0,,2591000000.0,2591000000.0
2017-12-01,1224059000.0,,2137641000.0,,1693954000.0,2822298000.0,6291014000.0,2168095000.0,2168095000.0,,-74402000.0,,,,443687000.0,7301505000.0,5133410000.0,1010491000.0,-30454000.0,,1693954000.0,1693954000.0
