,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-06-30,,,1046000000.0,27000000.0,684000000.0,8651000000.0,10752000000.0,2101000000.0,2101000000.0,,-161000000.0,,,,350000000.0,14294000000.0,12193000000.0,3542000000.0,-1055000000.0,,696000000.0,684000000.0
2019-06-30,,,2307000000.0,25000000.0,1785000000.0,8896000000.0,11498000000.0,2602000000.0,2602000000.0,,-133000000.0,,,,513000000.0,14863000000.0,12261000000.0,3365000000.0,-295000000.0,,1794000000.0,1785000000.0
2018-06-30,,,1980000000.0,22000000.0,1108000000.0,8599000000.0,10857000000.0,2258000000.0,2258000000.0,,-128000000.0,,,,863000000.0,13683000000.0,11425000000.0,2826000000.0,-278000000.0,,1117000000.0,1108000000.0
2017-06-30,,,1617000000.0,18000000.0,1249000000.0,7529000000.0,9405000000.0,1876000000.0,1876000000.0,,-103000000.0,,,,361000000.0,11824000000.0,9948000000.0,2419000000.0,-259000000.0,,1256000000.0,1249000000.0
