Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-01-01,235.12144470214844,235.12144470214844,235.12144470214844,235.12144470214844,0,0.0,0
2001-01-02,235.12144470214844,235.12144470214844,235.12144470214844,235.12144470214844,0,0.0,0
2001-01-03,235.12144470214844,235.12144470214844,235.12144470214844,235.12144470214844,0,0.0,0
2001-01-04,238.10708598726112,238.10708598726112,234.37499999999997,234.375,8000,0.0,0
2001-01-05,233.62857654240352,233.62857654240352,231.38932501004822,232.1357421875,50000,0.0,0
2001-01-08,232.13574218749997,232.13574218749997,232.13574218749997,232.1357421875,0,0.0,0
2001-01-09,227.65724182128906,227.65724182128906,223.92515588979253,227.65724182128906,36000,0.0,0
2001-01-10,223.9251708984375,224.6715881347656,216.46099853515625,223.9251708984375,35000,0.0,0
2001-01-11,220.93948966305274,223.9251584422832,216.46098649420708,219.4466552734375,68000,0.0,0
2001-01-12,220.19305419921875,220.93947133209747,216.4609685348252,220.19305419921875,269000,0.0,0
2001-01-15,220.19310896645493,224.67161287763707,220.19310896645493,221.68594360351562,38000,0.0,0
2001-01-16,223.17877824057635,223.17877824057635,218.7002743293942,221.68594360351562,39000,0.0,0
2001-01-17,223.9251398636123,223.9251398636123,219.44663706634003,220.19305419921875,33000,0.0,0
2001-01-18,220.19311256015422,222.43236455229138,216.46102590659228,217.2074432373047,46000,0.0,0
2001-01-19,218.7002743293942,222.432360922046,217.2074396923335,221.68594360351562,135000,0.0,0
2001-01-22,225.41799926757812,229.15008534816718,224.67158205146032,225.41799926757812,19000,0.0,0
2001-01-23,224.67154512437293,224.67154512437293,220.93945965719064,223.1787109375,20000,0.0,0
2001-01-24,221.68588846497616,223.17872273073357,218.70021993346134,220.19305419921875,39000,0.0,0
2001-01-25,227.65719890594482,227.65719890594482,220.93944549560547,226.91078186035156,35000,0.0,0
2001-01-26,226.16443510313292,226.16443510313292,220.19309688258818,220.93951416015625,70000,0.0,0
2001-01-29,220.19308471679688,223.9251708984375,220.19308471679688,223.9251708984375,14000,0.0,0
2001-01-30,223.92518327042865,223.92518327042865,220.93951416015625,220.93951416015625,31000,0.0,0
2001-01-31,223.17874124747556,223.9251584422832,219.44665527343753,219.4466552734375,42000,0.0,0
2001-02-01,222.43233642578124,223.9251708984375,220.939501953125,223.9251708984375,89000,0.0,0
2001-02-02,223.9251708984375,223.9251708984375,223.17875366210936,223.9251708984375,20000,0.0,0
2001-02-05,223.92518327042865,226.91085238070102,220.19309688258818,220.93951416015625,40000,0.0,0
2001-02-06,221.68591918945313,224.6715881347656,221.68591918945313,223.9251708984375,28000,0.0,0
2001-02-07,223.92515588979253,227.65724182128906,223.92515588979253,227.65724182128906,21000,0.0,0
2001-02-08,227.65724206739858,232.13574519003592,226.91082488029235,231.3893280029297,55000,0.0,0
2001-02-09,228.4036530236856,230.64290452391782,228.4036530236856,229.1500701904297,10000,0.0,0
2001-02-12,229.15007019042966,229.15007019042966,229.15007019042966,229.1500701904297,0,0.0,0
2001-02-13,229.15004050425995,233.62854292453864,229.15004050425995,232.8821258544922,10000,0.0,0
2001-02-14,237.36062049865723,238.85345458984375,235.12136936187744,238.85345458984375,40000,0.0,0
2001-02-15,241.0927613051295,251.54260235241065,240.34634408746655,244.07843017578125,56000,0.0,0
2001-02-16,247.81049556225804,254.52824996003008,247.81049556225804,253.03541564941406,62000,0.0,0
2001-02-19,267.9637510155429,275.42792235302323,262.73883107930675,266.4709167480469,192000,0.0,0
