Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1994-10-18,1.5064808130264282,1.5182501943781972,1.4829420503228903,1.5064808130264282,405200,0.0,0.0
1994-10-19,1.5182507484079266,1.6477139905202305,1.5182507484079266,1.6359446048736572,242200,0.0,0.0
1994-10-20,1.6594828043665204,1.7065603307315282,1.6477134227752686,1.6477134227752686,137200,0.0,0.0
1994-10-21,1.6477131152498548,1.6594824946444966,1.6124049770659294,1.6241743564605713,66600,0.0,0.0
1994-10-24,1.6241743723551432,1.6594825108846027,1.5888662338256834,1.5888662338256836,73400,0.0,0.0
1994-10-25,1.5770972714806994,1.6241748019726607,1.5535585062347188,1.6124054193496704,63200,0.0,0.0
1994-10-26,1.6029070615768433,1.626653832859463,1.6029070615768433,1.6029070615768433,46200,0.075,0.0
1994-10-27,1.6029070615768433,1.626653832859463,1.6029070615768433,1.6029070615768433,33800,0.0,0.0
1994-10-28,1.6029072256016552,1.6147806124579638,1.579160451889038,1.579160451889038,40000,0.0,0.0
1994-10-31,1.5910338387453467,1.6029072256016552,1.579160451889038,1.579160451889038,32800,0.0,0.0
1994-11-01,1.579160451889038,1.5910338387453467,1.5672870650327295,1.579160451889038,33000,0.0,0.0
1994-11-02,1.579160474466555,1.5910338614926194,1.5316669263622977,1.5672870874404907,73200,0.0,0.0
1994-11-03,1.5791611025351604,1.591034494283545,1.5554143190383911,1.5554143190383911,54800,0.0,0.0
1994-11-04,1.5554139148443935,1.5672873035073278,1.5197937488555906,1.5197937488555908,65600,0.0,0.0
1994-11-07,1.5197937488555906,1.5435405261814592,1.5197937488555906,1.5197937488555908,71200,0.0,0.0
1994-11-08,1.519792996920072,1.5435397624969482,1.519792996920072,1.5435397624969482,103000,0.0,0.0
1994-11-09,1.5316673517227173,1.5554141323695811,1.5316673517227173,1.5316673517227173,60000,0.0,0.0
1994-11-10,1.519793919154576,1.5554140891347612,1.4841737491743905,1.4960471391677856,74200,0.0,0.0
1994-11-11,1.5079188594818116,1.5079188594818116,1.4485519752502443,1.4841721057891846,78400,0.0,0.0
1994-11-14,1.4723003591809953,1.5079205291611808,1.448553579194205,1.4960471391677856,63800,0.0,0.0
1994-11-15,1.460426926612854,1.496047095554631,1.448553536965595,1.460426926612854,68200,0.0,0.0
1994-11-16,1.460425127898493,1.484171877945623,1.448551752874928,1.472298502922058,83200,0.0,0.0
1994-11-17,1.4485519752502443,1.4841721057891846,1.4485519752502443,1.4841721057891846,96400,0.0,0.0
1994-11-18,1.4723007053625388,1.4723007053625388,1.448553919792175,1.4485539197921753,110400,0.0,0.0
1994-11-21,1.472298502922058,1.4960452529691879,1.448551752874928,1.472298502922058,132600,0.0,0.0
1994-11-22,1.460425127898493,1.484171877945623,1.460425127898493,1.472298502922058,90200,0.0,0.0
1994-11-23,1.4604253520965575,1.4841721057891846,1.4604253520965575,1.4841721057891846,47000,0.0,0.0
1994-11-25,1.462593465805054,1.4985588788986208,1.462593465805054,1.4985588788986206,32800,0.075,0.0
1994-11-28,1.4985590938508042,1.522536039352417,1.4865706210999978,1.522536039352417,66400,0.0,0.0
1994-11-29,1.522536712033408,1.5345251900809151,1.5105482339859009,1.5105482339859009,46600,0.0,0.0
1994-11-30,1.5225364416837692,1.546513393521309,1.5105479657649994,1.534524917602539,70400,0.0,0.0
1994-12-01,1.5345253168150434,1.546513795852661,1.522536837777426,1.5465137958526611,66600,0.0,0.0
1994-12-02,1.5345245121032236,1.54651298485403,1.522536039352417,1.522536039352417,30600,0.0,0.0
1994-12-05,1.5105475666016106,1.5345245121032236,1.5105475666016106,1.522536039352417,44200,0.0,0.0
1994-12-06,1.5105475666016106,1.522536039352417,1.4985590938508042,1.522536039352417,42000,0.0,0.0
1994-12-07,1.4985590938508042,1.522536039352417,1.4985590938508042,1.522536039352417,33000,0.0,0.0
1994-12-08,1.5105482339859009,1.5345251900809151,1.5105482339859009,1.5105482339859009,37400,0.0,0.0
