,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,209775000000.0,160178000000.0,1573785000000.0,1712881000000.0,7242000000.0,612147000000.0,3293908000000.0,153795000000.0,74999000000.0,1397239000000.0,303755000000.0,1669000000.0,118487000000.0,858966000000.0,984407000000.0,118487000000.0,7420000000.0,8391000000.0,820491000000.0,1978765000000.0,166390000000.0,1503106000000.0,204373000000.0,380487000000.0,227037000000.0,459940000000.0,336223000000.0
2019-03-31,33754000000.0,160192000000.0,1369900000000.0,1605291000000.0,7534000000.0,437118000000.0,2982725000000.0,153795000000.0,121903000000.0,1320177000000.0,269277000000.0,-28873000000.0,151019000000.0,831700000000.0,1012171000000.0,151019000000.0,7592000000.0,-21963000000.0,717394000000.0,1826219000000.0,254339000000.0,1571537000000.0,119963000000.0,361953000000.0,88452000000.0,390700000000.0,378798000000.0
2018-03-31,28293000000.0,160197000000.0,1323290000000.0,1552844000000.0,8179000000.0,320897000000.0,2884313000000.0,153795000000.0,232659000000.0,1283539000000.0,251146000000.0,-44687000000.0,32244000000.0,765397000000.0,1051006000000.0,32244000000.0,42982000000.0,-37633000000.0,703108000000.0,1895210000000.0,225458000000.0,1524551000000.0,242573000000.0,357391000000.0,21138000000.0,297190000000.0,385000000000.0
2017-03-31,24905000000.0,160178000000.0,1297433000000.0,1458664000000.0,6224000000.0,239249000000.0,2762321000000.0,153795000000.0,211453000000.0,1173277000000.0,223083000000.0,-28586000000.0,126616000000.0,658822000000.0,1013738000000.0,20922000000.0,44443000000.0,-21413000000.0,657265000000.0,1845251000000.0,108284000000.0,1433759000000.0,320579000000.0,353066000000.0,60612000000.0,301331000000.0,349737000000.0
