,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,6950000000.0,2454000000.0,102554000000.0,147762000000.0,33566000000.0,21215000000.0,283882000000.0,13226000000.0,4518000000.0,128564000000.0,18102000000.0,11750000000.0,3518000000.0,1809000000.0,47265000000.0,55466000000.0,1807000000.0,5000000000.0,5200000000.0,69835000000.0,168820000000.0,24718000000.0,129062000000.0,7352000000.0,60710000000.0,25448000000.0,48975000000.0,16440000000.0
2019-03-31,7514000000.0,2417000000.0,107312000000.0,148197000000.0,31597000000.0,23100000000.0,287106000000.0,13226000000.0,4009000000.0,124788000000.0,19075000000.0,12400000000.0,7766000000.0,1650000000.0,49415000000.0,57822000000.0,1648000000.0,,9134000000.0,60576000000.0,175011000000.0,29955000000.0,128283000000.0,16089000000.0,59464000000.0,30415000000.0,46034000000.0,16374000000.0
2018-03-31,8504000000.0,2219000000.0,110843000000.0,145110000000.0,31106000000.0,23022000000.0,287059000000.0,13226000000.0,5409000000.0,117571000000.0,22511000000.0,13765000000.0,12094000000.0,1785000000.0,47754000000.0,52712000000.0,1783000000.0,,13461000000.0,57485000000.0,173352000000.0,32168000000.0,122841000000.0,19721000000.0,57560000000.0,35620000000.0,42908000000.0,16544000000.0
2017-03-31,3630000000.0,1650000000.0,108449000000.0,135042000000.0,30877000000.0,21485000000.0,274368000000.0,13226000000.0,5038000000.0,119729000000.0,21947000000.0,6626000000.0,437000000.0,1497000000.0,58073000000.0,65506000000.0,1496000000.0,10000000000.0,10376000000.0,59174000000.0,173912000000.0,29529000000.0,124786000000.0,13237000000.0,57714000000.0,20996000000.0,39850000000.0,16804000000.0
