,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-12-31,6255000000.0,7914000000.0,35697000000.0,86741000000.0,1133000000.0,5968000000.0,123571000000.0,2340000000.0,3225000000.0,103577000000.0,1809000000.0,-27090000000.0,1721000000.0,38313000000.0,27229000000.0,1719000000.0,3166000000.0,-7029000000.0,27097000000.0,82480000000.0,6018000000.0,80486000000.0,18657000000.0,6659000000.0,22285000000.0,9690000000.0
2019-12-31,6139000000.0,7913000000.0,44756000000.0,79810000000.0,1368000000.0,8247000000.0,125934000000.0,2340000000.0,3299000000.0,95615000000.0,1738000000.0,-26058000000.0,2459000000.0,32815000000.0,32776000000.0,2457000000.0,2158000000.0,-5997000000.0,27869000000.0,83303000000.0,6164000000.0,73671000000.0,23580000000.0,10242000000.0,23609000000.0,13355000000.0
2018-12-31,5983000000.0,9040000000.0,45931000000.0,68333000000.0,1355000000.0,7833000000.0,115619000000.0,2340000000.0,6227000000.0,96656000000.0,2343000000.0,-39703000000.0,423000000.0,25088000000.0,31563000000.0,422000000.0,2225000000.0,-5873000000.0,24870000000.0,78426000000.0,5917000000.0,62350000000.0,23937000000.0,12025000000.0,23174000000.0,13992000000.0
2017-12-31,5986000000.0,9040000000.0,51992000000.0,58599000000.0,1373000000.0,7725000000.0,111964000000.0,2340000000.0,5596000000.0,83586000000.0,2845000000.0,-36367000000.0,411000000.0,20867000000.0,34896000000.0,410000000.0,5449000000.0,-2538000000.0,24436000000.0,73189000000.0,7942000000.0,52613000000.0,25214000000.0,14251000000.0,21512000000.0,14063000000.0
