,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2021-03-31,151295000000.0,122745000000.0,877360000000.0,2591415000000.0,24695000000.0,55991000000.0,3493470000000.0,115703000000.0,30706000000.0,1750259000000.0,362568000000.0,256532000000.0,602708000000.0,83602000000.0,386727000000.0,422853000000.0,36624000000.0,47689000000.0,671951000000.0,477748000000.0,1199764000000.0,1324529000000.0,2183588000000.0,97356000000.0,339621000000.0,57888000000.0,345354000000.0,183145000000.0
2020-03-31,118533000000.0,123539000000.0,795933000000.0,2432134000000.0,22108000000.0,58724000000.0,3250175000000.0,115703000000.0,15334000000.0,1686672000000.0,321607000000.0,212207000000.0,506220000000.0,40434000000.0,419620000000.0,397509000000.0,40434000000.0,4817000000.0,575495000000.0,418192000000.0,1202707000000.0,1258102000000.0,2101394000000.0,74034000000.0,336294000000.0,44970000000.0,344304000000.0,173300000000.0
2019-03-31,80001000000.0,165225000000.0,606215000000.0,2265919000000.0,96341000000.0,63360000000.0,2968475000000.0,115703000000.0,22361000000.0,1638709000000.0,225811000000.0,149499000000.0,346282000000.0,38558000000.0,512814000000.0,374748000000.0,38558000000.0,4091000000.0,418643000000.0,341855000000.0,1357764000000.0,1000798000000.0,2036419000000.0,109081000000.0,357352000000.0,5656000000.0,343880000000.0,186281000000.0
2018-03-31,80186000000.0,165125000000.0,732571000000.0,2336246000000.0,88260000000.0,141423000000.0,3157077000000.0,115703000000.0,124104000000.0,1675780000000.0,292348000000.0,144268000000.0,379638000000.0,80722000000.0,424938000000.0,419986000000.0,35450000000.0,9293000000.0,411980000000.0,300924000000.0,1476616000000.0,1074361000000.0,2111792000000.0,196802000000.0,365897000000.0,20237000000.0,364875000000.0,149734000000.0
