,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,5123000000.0,12622000000.0,486603000000.0,175331000000.0,5216000000.0,84863000000.0,667150000000.0,26157000000.0,10717000000.0,134548000000.0,55338000000.0,828000000.0,2004000000.0,11331000000.0,34205000000.0,199531000000.0,11329000000.0,7000000000.0,3263000000.0,428094000000.0,158275000000.0,63499000000.0,169380000000.0,49040000000.0,231734000000.0,64313000000.0,55514000000.0
2019-03-31,4944000000.0,12622000000.0,441233000000.0,176456000000.0,5055000000.0,72478000000.0,622744000000.0,26157000000.0,9006000000.0,130600000000.0,54410000000.0,1498000000.0,7077000000.0,11221000000.0,26391000000.0,174889000000.0,11219000000.0,,8114000000.0,399873000000.0,140709000000.0,64499000000.0,170014000000.0,50891000000.0,211934000000.0,54421000000.0,59746000000.0
2018-03-31,3909000000.0,12616000000.0,387614000000.0,177991000000.0,3394000000.0,60429000000.0,568999000000.0,26157000000.0,11539000000.0,126910000000.0,53749000000.0,1339000000.0,12308000000.0,5267000000.0,32766000000.0,166250000000.0,5266000000.0,10000000000.0,13374000000.0,370773000000.0,132041000000.0,55670000000.0,172743000000.0,41751000000.0,167615000000.0,45985000000.0,51754000000.0
2017-03-31,3707000000.0,12667000000.0,355633000000.0,164528000000.0,3018000000.0,53884000000.0,523179000000.0,26157000000.0,10261000000.0,118115000000.0,53766000000.0,693000000.0,7589000000.0,5957000000.0,32852000000.0,149387000000.0,5956000000.0,8000000000.0,8639000000.0,345901000000.0,122899000000.0,44022000000.0,160128000000.0,37471000000.0,152480000000.0,42315000000.0,44686000000.0
