,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,8791000000.0,35266000000.0,726579000000.0,403770000000.0,34630000000.0,121243000000.0,1164979000000.0,101158000000.0,22188000000.0,167207000000.0,118294000000.0,1211000000.0,100139000000.0,19215000000.0,27702000000.0,262787000000.0,18665000000.0,10000000000.0,100198000000.0,831771000000.0,189143000000.0,114848000000.0,393768000000.0,58520000000.0,336614000000.0,80733000000.0,77526000000.0
2019-03-31,9212000000.0,34939000000.0,716382000000.0,393026000000.0,32001000000.0,111098000000.0,1141409000000.0,100778000000.0,20637000000.0,142912000000.0,123125000000.0,1567000000.0,114397000000.0,15506000000.0,20870000000.0,259960000000.0,14900000000.0,10000000000.0,114427000000.0,804926000000.0,182665000000.0,127533000000.0,382247000000.0,65510000000.0,324179000000.0,75648000000.0,77694000000.0
2018-03-31,7352000000.0,29269000000.0,731506000000.0,360338000000.0,29216000000.0,106434000000.0,1121060000000.0,95148000000.0,26947000000.0,117153000000.0,123818000000.0,1452000000.0,118768000000.0,10549000000.0,22589000000.0,259686000000.0,9906000000.0,20000000000.0,118797000000.0,789302000000.0,182045000000.0,130360000000.0,351534000000.0,61864000000.0,338031000000.0,70645000000.0,69163000000.0
2017-03-31,8236000000.0,23155000000.0,751071000000.0,316318000000.0,26493000000.0,101478000000.0,1093882000000.0,88863000000.0,17936000000.0,93164000000.0,127974000000.0,921000000.0,111136000000.0,12114000000.0,22702000000.0,278959000000.0,11913000000.0,35000000000.0,111406000000.0,778914000000.0,173058000000.0,120639000000.0,307161000000.0,62138000000.0,338500000000.0,70282000000.0,71411000000.0
