,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,2186000000.0,5383000000.0,164681000000.0,130804000000.0,1688000000.0,41352000000.0,297173000000.0,19737000000.0,11487000000.0,108454000000.0,22781000000.0,782000000.0,-2770000000.0,18615000000.0,75525000000.0,105475000000.0,18290000000.0,5155000000.0,-458000000.0,39146000000.0,210515000000.0,25929000000.0,127836000000.0,51141000000.0,35691000000.0,72362000000.0,48409000000.0
2019-03-31,1958000000.0,5362000000.0,175645000000.0,128407000000.0,1419000000.0,44014000000.0,305471000000.0,19716000000.0,6546000000.0,102915000000.0,23172000000.0,268000000.0,414000000.0,18900000000.0,74304000000.0,112469000000.0,18566000000.0,199000000.0,2726000000.0,34514000000.0,215080000000.0,34751000000.0,126181000000.0,64784000000.0,39208000000.0,69446000000.0,55579000000.0
2018-03-31,1265000000.0,5467000000.0,178834000000.0,117030000000.0,1569000000.0,47739000000.0,297433000000.0,19694000000.0,13088000000.0,86256000000.0,23400000000.0,509000000.0,5613000000.0,13201000000.0,79032000000.0,115418000000.0,12907000000.0,132000000.0,7923000000.0,33040000000.0,208679000000.0,40739000000.0,115256000000.0,54400000000.0,39268000000.0,62159000000.0,54957000000.0
2017-03-31,998000000.0,5467000000.0,167729000000.0,106299000000.0,1287000000.0,43912000000.0,275315000000.0,19694000000.0,11334000000.0,77748000000.0,23584000000.0,657000000.0,3390000000.0,15096000000.0,59801000000.0,108390000000.0,15041000000.0,4215000000.0,5698000000.0,32233000000.0,186565000000.0,39766000000.0,104644000000.0,49280000000.0,34901000000.0,66150000000.0,47744000000.0
