,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2021-03-31,8687000000.0,26980000000.0,480103000000.0,139234000000.0,73000000.0,36243000000.0,619410000000.0,38803000000.0,13021000000.0,71502000000.0,74855000000.0,1428000000.0,1949000000.0,9060000000.0,23675000000.0,92622000000.0,9057000000.0,10000000000.0,2293000000.0,497416000000.0,71159000000.0,31660000000.0,129119000000.0,9437000000.0,299241000000.0,25026000000.0,7693000000.0
2020-03-31,9108000000.0,26980000000.0,468898000000.0,151943000000.0,88000000.0,42294000000.0,620929000000.0,38803000000.0,8789000000.0,87011000000.0,76089000000.0,1704000000.0,-851000000.0,10159000000.0,24145000000.0,118614000000.0,10157000000.0,20000000000.0,-510000000.0,499502000000.0,73422000000.0,27034000000.0,141131000000.0,9750000000.0,260161000000.0,30738000000.0,7257000000.0
2019-03-31,7409000000.0,30024000000.0,460581000000.0,148208000000.0,2766000000.0,51115000000.0,611555000000.0,38803000000.0,8587000000.0,77290000000.0,76706000000.0,1967000000.0,2091000000.0,8388000000.0,27971000000.0,141262000000.0,8380000000.0,36000000000.0,2424000000.0,478635000000.0,81663000000.0,33493000000.0,138832000000.0,13544000000.0,241336000000.0,31561000000.0,7327000000.0
2018-03-31,7271000000.0,30024000000.0,461455000000.0,138197000000.0,2696000000.0,55002000000.0,602348000000.0,38803000000.0,10246000000.0,64092000000.0,75904000000.0,2158000000.0,5278000000.0,5441000000.0,31691000000.0,123632000000.0,5426000000.0,,5601000000.0,467736000000.0,85082000000.0,34660000000.0,128768000000.0,10931000000.0,260541000000.0,32214000000.0,16173000000.0
