,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,4171361000000.0,1680287000000.0,8093608000000.0,4723483000000.0,4003000000.0,1336370000000.0,12821094000000.0,1668123000000.0,271476000000.0,1369972000000.0,1082848000000.0,4012528000000.0,5101000000.0,411948000000.0,637614000000.0,2175898000000.0,308102000000.0,581803000000.0,92564000000.0,1386370000000.0,2469432000000.0,369455000000.0,-3460406000000.0,15822000000.0,784921000000.0,4506487000000.0,759599000000.0,211627000000.0
2019-03-31,4751169000000.0,1650232000000.0,8606782000000.0,5181985000000.0,4006000000.0,1353610000000.0,13792773000000.0,1643585000000.0,598879000000.0,1595431000000.0,1110462000000.0,4240251000000.0,292737000000.0,176463000000.0,702093000000.0,2553049000000.0,88991000000.0,484944000000.0,349879000000.0,1331931000000.0,2993037000000.0,299922000000.0,-3809435000000.0,23276000000.0,749119000000.0,4766005000000.0,919670000000.0,212348000000.0
2018-03-31,1014264000000.0,90740000000.0,2089054000000.0,1997424000000.0,19985000000.0,601659000000.0,4106463000000.0,77914000000.0,61904000000.0,1557307000000.0,314879000000.0,1029248000000.0,271463000000.0,142957000000.0,294522000000.0,737509000000.0,64980000000.0,,345836000000.0,536801000000.0,1078808000000.0,304385000000.0,-46088000000.0,80646000000.0,428792000000.0,985644000000.0,212944000000.0,133705000000.0
2017-03-31,1063037000000.0,74973000000.0,2397829000000.0,1894261000000.0,54704000000.0,693494000000.0,4346794000000.0,65203000000.0,213452000000.0,1511817000000.0,374921000000.0,1019574000000.0,242268000000.0,173376000000.0,319455000000.0,1366346000000.0,118968000000.0,139974000000.0,291002000000.0,527344000000.0,1260416000000.0,303047000000.0,-188350000000.0,56683000000.0,444778000000.0,599862000000.0,226048000000.0,125713000000.0
