,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,2489000000.0,4300000000.0,45826000000.0,143234000000.0,27713000000.0,9858000000.0,216773000000.0,4560000000.0,3617000000.0,137710000000.0,13459000000.0,-3336000000.0,2269000000.0,59992000000.0,31384000000.0,2268000000.0,511000000.0,7052000000.0,62476000000.0,111034000000.0,38505000000.0,140745000000.0,2676000000.0,34960000000.0,983000000.0,9789000000.0,18473000000.0
2019-03-31,2307000000.0,4350000000.0,52060000000.0,140456000000.0,26302000000.0,11052000000.0,218818000000.0,4560000000.0,2685000000.0,130910000000.0,13620000000.0,636000000.0,1723000000.0,55070000000.0,37226000000.0,1721000000.0,769000000.0,9204000000.0,60976000000.0,111687000000.0,42125000000.0,138149000000.0,3243000000.0,40420000000.0,1214000000.0,10269000000.0,22557000000.0
2018-03-31,1390000000.0,4286000000.0,57633000000.0,138351000000.0,24902000000.0,14525000000.0,220886000000.0,4560000000.0,4983000000.0,122455000000.0,16136000000.0,7050000000.0,996000000.0,55673000000.0,39896000000.0,993000000.0,1271000000.0,14589000000.0,59897000000.0,111331000000.0,47272000000.0,136961000000.0,1632000000.0,39813000000.0,1601000000.0,9230000000.0,21201000000.0
2017-03-31,1186000000.0,4070000000.0,50759000000.0,123297000000.0,23204000000.0,12192000000.0,197260000000.0,4560000000.0,3771000000.0,112207000000.0,14823000000.0,2460000000.0,996000000.0,45400000000.0,33562000000.0,995000000.0,831000000.0,10006000000.0,55792000000.0,97021000000.0,42265000000.0,122111000000.0,3195000000.0,35724000000.0,2374000000.0,8931000000.0,17817000000.0
