,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt
2020-12-31,3681000000.0,18599000000.0,149401000000.0,178661000000.0,6000000.0,42066000000.0,328068000000.0,12011000000.0,8366000000.0,150222000000.0,9086000000.0,944000000.0,-2171000000.0,3846000000.0,114537000000.0,72797000000.0,3844000000.0,-848000000.0,82071000000.0,223959000000.0,13567000000.0,174036000000.0,1965000000.0,49841000000.0,67518000000.0,49250000000.0,20264000000.0,
2019-12-31,4281000000.0,18599000000.0,143520000000.0,171603000000.0,10000000.0,43928000000.0,315133000000.0,12011000000.0,7891000000.0,141689000000.0,8170000000.0,1254000000.0,-696000000.0,3607000000.0,95646000000.0,88472000000.0,3605000000.0,709000000.0,75929000000.0,216553000000.0,13509000000.0,166068000000.0,3079000000.0,58325000000.0,46878000000.0,51612000000.0,19861000000.0,15000000000.0
2018-12-31,4000000000.0,18717000000.0,116118000000.0,161912000000.0,106000000.0,42757000000.0,278136000000.0,12011000000.0,12606000000.0,132329000000.0,6091000000.0,901000000.0,-1145000000.0,1093000000.0,63632000000.0,77999000000.0,1092000000.0,283000000.0,68739000000.0,192203000000.0,11200000000.0,157011000000.0,2399000000.0,58429000000.0,32028000000.0,55137000000.0,21933000000.0,
2017-12-31,4203000000.0,18717000000.0,115056000000.0,150774000000.0,90000000.0,41227000000.0,265920000000.0,12011000000.0,11653000000.0,115345000000.0,6974000000.0,194000000.0,4701000000.0,1550000000.0,58995000000.0,74378000000.0,1549000000.0,6189000000.0,68701000000.0,177487000000.0,13785000000.0,146377000000.0,1902000000.0,59364000000.0,33704000000.0,45573000000.0,23272000000.0,
