,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,10181000000.0,25653000000.0,280293000000.0,390517000000.0,463000000.0,133640000000.0,671273000000.0,23554000000.0,11751000000.0,375641000000.0,21560000000.0,-34331000000.0,29741000000.0,261898000000.0,228386000000.0,21713000000.0,20000000000.0,-27592000000.0,49794000000.0,537955000000.0,43602000000.0,380336000000.0,229628000000.0,30347000000.0,34678000000.0,68239000000.0
2019-03-31,10043000000.0,25609000000.0,298505000000.0,409254000000.0,1096000000.0,124167000000.0,708855000000.0,23511000000.0,15798000000.0,376145000000.0,20997000000.0,-16011000000.0,29825000000.0,160841000000.0,223559000000.0,25197000000.0,,-9273000000.0,55440000000.0,541747000000.0,71800000000.0,399211000000.0,329082000000.0,53949000000.0,36026000000.0,92091000000.0
2018-03-31,9766000000.0,25609000000.0,289223000000.0,394702000000.0,1077000000.0,106347000000.0,685002000000.0,23511000000.0,31595000000.0,355572000000.0,19156000000.0,-9990000000.0,13551000000.0,195394000000.0,215773000000.0,5076000000.0,,-3253000000.0,55222000000.0,532973000000.0,73490000000.0,384936000000.0,276106000000.0,54294000000.0,29878000000.0,89164000000.0
2017-03-31,9324000000.0,25609000000.0,263031000000.0,382215000000.0,1045000000.0,108723000000.0,646291000000.0,23511000000.0,33355000000.0,341764000000.0,23943000000.0,-8669000000.0,18219000000.0,185603000000.0,226457000000.0,12447000000.0,,-1933000000.0,69877000000.0,480865000000.0,68006000000.0,372891000000.0,217939000000.0,12631000000.0,43968000000.0,97612000000.0
