,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,4641000000.0,32200000000.0,306238000000.0,177890000000.0,4746000000.0,27402000000.0,488874000000.0,51730000000.0,7142000000.0,61929000000.0,53066000000.0,32031000000.0,17977000000.0,25247000000.0,122321000000.0,17977000000.0,8510000000.0,32381000000.0,231478000000.0,206416000000.0,28362000000.0,173249000000.0,93399000000.0,130851000000.0,80628000000.0,50016000000.0
2019-03-31,3654000000.0,32206000000.0,279822000000.0,176584000000.0,4641000000.0,18553000000.0,461047000000.0,51730000000.0,8416000000.0,51858000000.0,49045000000.0,40790000000.0,17276000000.0,22318000000.0,131768000000.0,17276000000.0,22433000000.0,41205000000.0,208476000000.0,193125000000.0,38516000000.0,172930000000.0,85591000000.0,99009000000.0,76800000000.0,44772000000.0
2018-03-31,3985000000.0,32240000000.0,261641000000.0,180561000000.0,3954000000.0,18743000000.0,446156000000.0,51730000000.0,11006000000.0,56117000000.0,48343000000.0,40474000000.0,11633000000.0,26006000000.0,125110000000.0,11633000000.0,23962000000.0,40885000000.0,203451000000.0,190806000000.0,36281000000.0,176576000000.0,82498000000.0,88188000000.0,71296000000.0,45311000000.0
2017-03-31,4186000000.0,32239000000.0,279880000000.0,167773000000.0,3137000000.0,16926000000.0,450790000000.0,51730000000.0,10098000000.0,45919000000.0,47575000000.0,37885000000.0,11672000000.0,32329000000.0,136865000000.0,11673000000.0,32916000000.0,38278000000.0,207906000000.0,196293000000.0,30733000000.0,163587000000.0,81098000000.0,95440000000.0,72768000000.0,42721000000.0
