,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,5499000000.0,7623000000.0,411636000000.0,387677000000.0,6000000.0,90084000000.0,799319000000.0,57500000000.0,13757000000.0,346039000000.0,26199000000.0,2793000000.0,-23485000000.0,10413000000.0,152531000000.0,247346000000.0,7478000000.0,14171000000.0,-13510000000.0,153391000000.0,572334000000.0,54889000000.0,379385000000.0,3260000000.0,141287000000.0,138091000000.0,261499000000.0,138189000000.0
2019-03-31,4471000000.0,7513000000.0,405168000000.0,367011000000.0,1040000000.0,114873000000.0,773219000000.0,57500000000.0,13913000000.0,313242000000.0,25209000000.0,2997000000.0,-11244000000.0,12429000000.0,212423000000.0,287317000000.0,9345000000.0,27762000000.0,-6635000000.0,134675000000.0,568303000000.0,50344000000.0,359543000000.0,2751000000.0,139139000000.0,92642000000.0,200077000000.0,138780000000.0
2018-03-31,3670000000.0,7513000000.0,391472000000.0,295999000000.0,837000000.0,100988000000.0,688308000000.0,57500000000.0,18289000000.0,240880000000.0,22932000000.0,3545000000.0,-9894000000.0,2821000000.0,208055000000.0,280896000000.0,,26471000000.0,-5245000000.0,125125000000.0,512563000000.0,40584000000.0,288784000000.0,3840000000.0,110425000000.0,80194000000.0,171954000000.0,136001000000.0
2017-03-31,3122000000.0,7500000000.0,392470000000.0,237848000000.0,619000000.0,107690000000.0,630937000000.0,57500000000.0,17811000000.0,180509000000.0,17740000000.0,4209000000.0,-7661000000.0,4854000000.0,201269000000.0,270002000000.0,2011000000.0,25771000000.0,-7510000000.0,110392000000.0,478611000000.0,29749000000.0,230517000000.0,3854000000.0,117433000000.0,97493000000.0,138244000000.0,121003000000.0
