,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,49638000000.0,126784000000.0,833223000000.0,1182626000000.0,127605000000.0,149018000000.0,2143454000000.0,104986000000.0,28036000000.0,771956000000.0,160103000000.0,178900000000.0,28861000000.0,287212000000.0,489985000000.0,27384000000.0,34466000000.0,183195000000.0,600528000000.0,902758000000.0,561669000000.0,1132988000000.0,78803000000.0,399592000000.0,183135000000.0,109115000000.0,251317000000.0
2019-03-31,36879000000.0,120031000000.0,865101000000.0,1166929000000.0,161957000000.0,108257000000.0,2193987000000.0,104986000000.0,28542000000.0,700775000000.0,198997000000.0,241137000000.0,25798000000.0,257367000000.0,467708000000.0,25166000000.0,43165000000.0,295069000000.0,553976000000.0,863760000000.0,713574000000.0,1130050000000.0,69902000000.0,409206000000.0,198396000000.0,98743000000.0,263110000000.0
2018-03-31,35625000000.0,118405000000.0,849062000000.0,1136474000000.0,167199000000.0,107236000000.0,2152735000000.0,104986000000.0,45041000000.0,672843000000.0,196539000000.0,240240000000.0,19957000000.0,241491000000.0,409073000000.0,19096000000.0,2730000000.0,294143000000.0,555649000000.0,853634000000.0,687870000000.0,1100849000000.0,75903000000.0,396776000000.0,243450000000.0,94423000000.0,267908000000.0
2017-03-31,25132000000.0,118065000000.0,825951000000.0,1019825000000.0,152133000000.0,115964000000.0,1997909000000.0,104986000000.0,40121000000.0,643452000000.0,168110000000.0,153322000000.0,25591000000.0,242171000000.0,431712000000.0,20469000000.0,17273000000.0,207159000000.0,526580000000.0,884927000000.0,535679000000.0,994693000000.0,130202000000.0,384711000000.0,226129000000.0,87722000000.0,269806000000.0
