,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2021-03-31,107556000000.0,230651000000.0,24507492000000.0,1342693000000.0,249145000000.0,8725624000000.0,26099330000000.0,247397000000.0,1450023000000.0,911742000000.0,143894000000.0,21229000000.0,-47097000000.0,41164000000.0,4122102000000.0,21219352000000.0,11397000000.0,203774000000.0,60549000000.0,880477000000.0,23553127000000.0,1495777000000.0,1213908000000.0,5550328000000.0,4595979000000.0,3144246000000.0,603000000.0,9521000000.0
2020-03-31,110486000000.0,230808000000.0,22564336000000.0,1218914000000.0,38849000000.0,10411755000000.0,23822099000000.0,247397000000.0,756656000000.0,834442000000.0,83122000000.0,13629000000.0,-93733000000.0,40917000000.0,3964512000000.0,19918716000000.0,17125000000.0,,16618000000.0,309168000000.0,21772176000000.0,1575723000000.0,1094799000000.0,5238494000000.0,3785225000000.0,2562498000000.0,,3995000000.0
2019-03-31,105332000000.0,230633000000.0,19870278000000.0,1253217000000.0,3211000000.0,9213900000000.0,21126706000000.0,247397000000.0,536541000000.0,805761000000.0,89602000000.0,10605000000.0,-30574000000.0,29868000000.0,4153271000000.0,17081971000000.0,6915000000.0,,56746000000.0,168089000000.0,19483360000000.0,1329452000000.0,1137280000000.0,5461919000000.0,2615563000000.0,2698705000000.0,,3675000000.0
2018-03-31,94606000000.0,230713000000.0,19771225000000.0,1281922000000.0,88596000000.0,9356992000000.0,21141743000000.0,247397000000.0,436555000000.0,785730000000.0,91888000000.0,11170000000.0,18082000000.0,26302000000.0,3694283000000.0,17036208000000.0,3843000000.0,,72392000000.0,124191000000.0,19385461000000.0,1500013000000.0,1176146000000.0,6853179000000.0,1734411000000.0,2643129000000.0,,3008000000.0
