,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,895982000000.0,228153000000.0,11832767000000.0,5227359000000.0,989535000000.0,1120710000000.0,18049661000000.0,204447000000.0,998819000000.0,4674153000000.0,901612000000.0,526830000000.0,120606000000.0,998878000000.0,1322812000000.0,5346271000000.0,36146000000.0,348290000000.0,415186000000.0,3677448000000.0,6937390000000.0,5013133000000.0,3804547000000.0,150347000000.0,3168074000000.0,4287354000000.0,1294479000000.0,2547012000000.0
2019-03-31,631585000000.0,228340000000.0,9895880000000.0,5696246000000.0,940674000000.0,713574000000.0,16532800000000.0,204447000000.0,724409000000.0,4356931000000.0,941976000000.0,404313000000.0,906528000000.0,906516000000.0,1160582000000.0,5153682000000.0,31431000000.0,444467000000.0,914807000000.0,2168962000000.0,7038924000000.0,5382500000000.0,4660348000000.0,214250000000.0,3722719000000.0,3569221000000.0,1213742000000.0,2862954000000.0
2018-03-31,614650000000.0,229423000000.0,9771778000000.0,5332427000000.0,932784000000.0,882188000000.0,16036989000000.0,204447000000.0,798371000000.0,3983916000000.0,1021956000000.0,388685000000.0,914641000000.0,817702000000.0,1005461000000.0,4916938000000.0,35847000000.0,545437000000.0,925611000000.0,2106195000000.0,6778761000000.0,5330996000000.0,4329092000000.0,242975000000.0,3523341000000.0,3684860000000.0,1204402000000.0,2718254000000.0
2017-03-31,625539000000.0,220761000000.0,9964546000000.0,4917247000000.0,871764000000.0,887420000000.0,15753557000000.0,204447000000.0,814101000000.0,3625244000000.0,1022517000000.0,384771000000.0,866795000000.0,758476000000.0,1145514000000.0,4677842000000.0,37883000000.0,608122000000.0,878949000000.0,2484714000000.0,6467265000000.0,5032792000000.0,3906937000000.0,265497000000.0,3125504000000.0,4135680000000.0,1110138000000.0,2501160000000.0
